store,account_id,account_review,visit_date,visit_count,verification,review,review_text,photo
난포,1등분석가,1535,2024.06.21,1번째 방문,영수증,시킨 메뉴 다 맛있었는데 개인적으로는 제철회묵은지말이가 가장 맛있었어요! 오래 기다리긴 했지만 분위기도 좋고 개성있는 음식이라 기다릴만 했습니다👍,81,TRUE
난포,val****,510,2024.03.12,1번째 방문,영수증,드디어 벼루고 벼뤘던 난포에 왔네요~~~ 지인들과 함께 기다리며 냠냠하고 왔습니다. ㅎㅎ 비싸지만 ㅎㅎ 그래도 건강한맛에 ㅎ 맛나게 잘먹고왔습니다♡,82,TRUE
난포,단신부부 뚱냥이,358,2025.05.10,1번째 방문,예약,비가 많이 온 날이라 그런지 대기 없이 바로 입장이 가능했고요 :) 맛이 아주 깔끔하고 담백하니 맛 났어요!! 간이 딱 중간이라 너무 취저였습니당!!,83,TRUE
난포,yeonnj0,761,2024.10.19,1번째 방문,영수증,순한 된장의 쌈밥과 조미료 크게없이 맛있는 한식. 그래서 더 좋은 곳. 난포 항구같은 노래들과 또 색다른 분위기 서울 숲 오면 엄마 아빠 같이오고픈곳,83,TRUE
난포,195****,165,2025.10.20,1번째 방문,영수증,강된장쌈밥 너무 맛있고 든든해요 상추가 신선하고 된장소스도 진한 맛이라 특유의 풍미가 좋네요 제철회묵은지말이도 함께 먹었는데 조화롭게 어울려서 좋았어요,84,TRUE
난포,이쁨둥이24,74,2025.08.06,1번째 방문,예약,새우감자전 맛있습니다! 제철회묵은지랑 한우불고기쌈밥은 밥에 간이 안 되어있어서 그런지 대체적으로 건강한 맛입니다!! 건강한 한 끼 잘 먹고 갑니다~!!,84,TRUE
난포,쟁이5034,1128,2025.07.26,2번째 방문,영수증,저녁타임 오픈 맞춰서 갔더니 웨이팅 없어서 바로 입장할 수 있었어요 메뉴가 다 한식이라 너무 좋아요 강된장쌉밥 제철회국수 다 너무 맛있게 잘먹었습니다!,84,TRUE
난포,릴리프리챗,225,2025.05.18,1번째 방문,예약,양은 좀 적어요. 가격은 좀 잇는편이구요 ㅠ 치즈 감자전이 제일 감격스런 맛이엇어요. 꼬리한 치즈라서 호불호잇을거같아요. 웨이팅 네다섯팀에 이십분정도.,84,TRUE
난포,바다진주2,847,2025.05.07,1번째 방문,영수증,맛있어요 신선하고 깔끔하면서 계속 감칠맛 나는 자꾸 생각나는 맛이에요 다른 메뉴도 먹어보고 싶어요 또 들려야겠어요 웨이팅 겁나지만 부지런히 가보렵니다~,84,TRUE
난포,lbk0726,26,2025.03.27,1번째 방문,예약,음식은 맛있고 좋은데 스피커앞이라 음악이 너무시끄럽고 컨셉인가 매장분위기랑 안맞는 트로트 음악에 빨리 먹고 나가게 됐네요 음악선정을 다시 해야할듯~~~,84,TRUE
난포,곱디고운,928,2024.06.23,2번째 방문,영수증,유명한 메뉴만 시키지말고 곰탕도 먹어보세용 굳 곰탕고기 부드러워서 다음엔 수육먹을 거에요 감자전은 예전보다 짜게 느껴졌어요 그릇이 전부 정갈하고 예뻐요,84,TRUE
난포,독서쟁,24,2024.04.22,1번째 방문,예약,건강한 느낌으로다가 맛있게 먹었어요ㅎㅎㅎ 전체적으로 다 맛있었는데 국수랑 묵은지 말이는 또 먹거 싶어요 가족들이 만족해서 기분 좋았어요 잘 먹었습니다!,84,TRUE
난포,냠냠마싯주,756,2025.04.21,1번째 방문,영수증,서울숲 피크닉하면서 먹었어요 아주 특별한 맛은 아니고 간기도 삼삼한 편인데 같이 주는 반찬이 오히려 더 기억에 남네요 그래도 다른 메뉴 먹어보고 싶어요~,85,TRUE
난포,준4409,161,2025.02.22,1번째 방문,예약,"토요일 조금 이른 저녁시간이지만 대기 3팀, 이정도는 양호^^ 딸은 처음 갔는데 육회초밥과 피자를 특히 맛있어했다. 모두 메뉴가 맛있다. 배경음악까지~~",85,TRUE
난포,아야어여오유정,86,2024.09.26,1번째 방문,영수증,묵은지말이 맛있어서 두번 시켜 먹었어요! 셋이서 먹었는데 양이 엄청 많진 않지만 적당히 가볍게 먹기 좋은 곳입니다 새우감자전이랑 쌈밥도 진짜 맛있어요!!,85,TRUE
난포,긔여븐인간,388,2024.06.08,1번째 방문,영수증,다 너무너무 맛있었어요!!! 먹으면서 다른메뉴가 궁금해질정도...ㅎㅎ 캐치테이블로 미리 예약 할 수 있어서 좋았어요!! 다른메뉴 먹으러 또 방문할게요ㅎㅎ,85,TRUE
난포,졸린곰돌,178,2026.03.08,1번째 방문,영수증,"장점: 건강한 맛이라 너무너무 좋아요, 매장이 넓어요, 쾌적하고 청결해요 참고: 맛은... 그냥 그랬어요 그치만 건강한 메뉴라 다음에 또 올 의향 있습니다",86,TRUE
난포,shin****,65,2025.11.02,1번째 방문,영수증,오늘 점심 먹고 왔는데 생각보다 든든하고 좋더라고요 쌈밥이랑 같이 나온 반찬들도 깔끔했고 전체적으로 구성이 알차다는 느낌 받았어요 다음에 또 올 것 같아요,86,TRUE
난포,세라짱29,53,2024.04.09,1번째 방문,예약,"캐치테이블로 예약하니 바로 입장, 빠른 주문 가능했어요. 음식이 매우 깔끔하고 단정해서 기분도 좋아져요. 양은 많지 않지만 적게 먹는 저에게는 딱이네요^^",86,TRUE
난포,까꿍이7040,238,2024.07.02,1번째 방문,예약,사진을 못 찍었네요. 갑자기는 못 오는 곳이라 예약 후 왔는데 비가와서(?) 평소보다는 손님들이 덜했어요. 날씨 좋으면 웨이팅이 엄청난곳. 정말 맛있어요.,86,TRUE
난포,dmswlsehdrh,137,2024.04.02,1번째 방문,예약,두번째 방문하는 난포!! 넘 맛있게 먹었어요 예약안하고 가면 평일에도 웨이팅이… 편하게 네이버예약도 되어 넘 좋았습니다:) 다음에는 가족들이랑 방문할게요!!,87,TRUE
난포,530,16,2025.05.27,1번째 방문,예약,2년 전에 웨이팅 기다리다기다리다 못 먹었었는데 . . 이제 예약할 수 있더라고요! 성수동 가려니 생각나서 방문했꾸 메뉴 모두 맛있게 잘 먹었습니당 ! 😋😋😋,88,TRUE
난포,빛68,41,2025.05.05,1번째 방문,예약,"특별한 메뉴로 입이 즐거운 시간이었습니다! 웨이팅이 엄청 많았는데, 예약하고 들어가서 바로 식사할 수 있었습니다! 문어국수.. 저 메뉴 정말 맛나요 별미!!!",88,TRUE
난포,유기농하늘보리,834,2024.07.04,1번째 방문,영수증,"한남동에 한 번 방문했었는데 직장 근처에도 있어서 들렀습니다 ! 혼자 이용하기에도 부담스럽지 않은 가격에 보장된 맛, 친절하기까지 ! 너무 잘 먹었습니다 :)",88,TRUE
난포,미239,54,2025.10.21,1번째 방문,예약,새우감자전이 젤 맛있어요 문어국수가 새콤한 맛이 매우 강해서 취향 탈것같아요 제철회묵은지말이는 다른 지점에서 먹었을때 너무 맛났는데 그 맛이 아니라 아쉬웠습니다,89,TRUE
난포,둡둡토끼,1253,2024.04.28,1번째 방문,영수증,진심 맛나요…. 또 생각날 듯… 저 셋 중에 돌문어간장국수가 젤 맛났어요! 같이 간 친구도 저게 젤 맛있대요 ㅎㅎ 둘이서 세 개 시켰는데 안 남기고 다 먹었슴당,89,TRUE
난포,tar****,204,2025.10.19,1번째 방문,영수증,식사하면서 쓰윽 보면 풀향기 가득한 쌈 싸 먹으면 짭짤한 간이 맛있게 잡혔어요~ 강된장쌈밥 먹고 맑은 국물에 도톰한 돌문어와 쫄깃한 식감 있는 면발이 매력적이네요,90,TRUE
난포,598,159,2025.09.15,1번째 방문,예약,수년 전 방문하고 오랜만에 다시 방문한 난포. 기대치가 높아서 그럴 수도 있겠지만 흡사한 메뉴를 판매하는 타 매장의 가격이나 퀄리티가 훨씬 더 좋게 느껴졌습니다.,90,TRUE
난포,the빵,1555,2024.04.29,1번째 방문,영수증,"예약마감돼서 오픈15분전에 갔는데, 2명 좌석은 좀 있었는데, 3명좌석이 없어서 40분 웨이팅했어요ㅜㅜ3명이 가서 식사 3가지에 새우감자전까지 먹어야 적당합니다^^",91,TRUE
난포,데이브레이크2232,864,2026.03.05,1번째 방문,영수증,웨이팅 없이 입장해서 좋았어요~! 안내 받은 테이블에 음식 찌꺼기가 조그맣게 있었지만 손으로 톡 치우고 주문 한 음식 맛나게 먹고 음식양은 좀 적다고 느껴지긴 했어요,92,TRUE
난포,dms0310,98,2025.03.10,1번째 방문,영수증,쌈밥이 가장 맛있었어요! 새우감자전은 조금 아쉬웠어요ㅠ 탱글한 새우살일 줄 알았는데 멸치반찬에 들어가는 건새우(?)가 들어가더라구용.. 회국수는 예상대는 맛 그대로에요,93,TRUE
난포,kikapie,28,2024.05.31,1번째 방문,예약,메뉴가 정갈하고 정말 맛있었어요. 줄서는식당이지만 운좋게 예약을 통해 편리하게 식사를 즐겼어요. 식당에서 나오는 음악도 선곡이 좋아요. 맛있고 즐거운 식당입니다😀👍🏻✨,93,TRUE
난포,lovelatte,43,2024.06.18,1번째 방문,영수증,"딸이 맛집으로 추천한곳 대기 19번 오래 기다리지는 않았다 쌈밥, 제철회비빔국수, 감자전 주문했는데 모두 만족스러운 맛이었다 묵은지회말이는 담에 꼭 다시 와서 먹는걸로",93,TRUE
난포,haedal222,172,2024.06.20,1번째 방문,,맛있긴한데 이렇게 유명할 정도인가 의문이 들긴 했다 감자전은 미리 해둔 걸 해동해 주시는 건지? 하나도 안 뜨거웠고.. 비빔국수는 나쁘지 않았고 강된장은 글쎄..?!?,93,TRUE
난포,서은띠,425,2024.05.30,1번째 방문,예약,캐치테이블 제도 너무 좋은데 3명이라 넘 오래 기다렸어요.. 쥬륵 맥주 겁나 맛있고요!!! 음식도 맛있어서 전복들기름파스타(?) 포장해서 대구까지 데려왔어요 ㅎㅎ 굿띠,93,TRUE
난포,mpb****,112,2025.10.14,1번째 방문,영수증,강된장쌈밥 맛이 정말 깊고 진하게 느껴졌어요. 신선한 쌈 채소와 함께 먹으니 더욱 풍미가 살아나는 것 같았어요. 직원분들도 친절하게 응대해주셔서 기분 좋게 식사했었어요.,94,TRUE
난포,195****,278,2025.10.20,1번째 방문,영수증,강된장쌈밥이 참 깔끔하고 진해서 좋네요 여러가지 쌈채소에 강된장을 듬뿍 올려먹으니 속이 든든해졌어요 ㅎㅎ 친절하게 응대해주셔서 기분도 좋았고 다음에 또 먹으러 가고 싶어요,95,TRUE
난포,내앞길을막지마라,65,2024.04.14,1번째 방문,영수증,주말에 웨이팅 두시간 반정도 걸렸는데 캐치테이블로 예약해놓고 일정 마치고 갔더니 딱 들어갔어요! 웨이팅이 아깝지않게 모든 메뉴 너무너무 맛있어요... 또 올거예요 최고최고,95,TRUE
난포,호호잇75,434,2024.09.27,1번째 방문,영수증,"음식은 삼삼하니 맛있었습니다. 2시 이후에 가서 자리도 좀 비어있고 그렇게 안바쁘신거 같았는데.. 주문도 겨우 하고, 필요한거 있으면 서버분에게 직접 찾아갔어요.. 아쉽네요",96,TRUE
난포,오늘도 스마일,201,2024.04.29,1번째 방문,영수증,외국인 친구들과 맛있게 잘 먹고 왔어요~^^ 대기가 길어서 걱정했는데 다행히 빠르게 입장했네요!! 너무 마니 시켜서 쌈밥은 포장해왔는데 집에서 먹은 쌈밥 더 맛있었네요~^^,96,TRUE
난포,오리날다8987,1075,2025.10.17,1번째 방문,영수증,"돌문어 간장국수가 새콤하고 정말 맛있었어요♡ 강된장 쌈밥과 제철회 묵은지말이, 새우 감자전은 제 입에 너무 슴슴해서 곁들여 먹는 장아찌를 몇 번씩 리필 요청해야 했습니다^^;;",98,TRUE
난포,파이팅너드,6,2025.11.21,1번째 방문,예약,전형적인 한식느낌의 맛 쌈이랑 새우감자전이랑 제철회롤? 먹었는데 3메뉴 다 맛있었음 간이 세지않고 슴슴함 자극적인거 좋아하시는 분들은 간이 약할듯 근데 꼭 한번 먹어보는건 추천,98,TRUE
난포,이야이야82,56,2025.09.03,1번째 방문,예약,웨이팅이 없었는데? 있다고 말해서 허겁지겁 갔는데 두팀있었어요🥵 ㅋ ㅋ ㅋ 그래도 강된장쌈밥이라는 설숲에서 먹기 어려운 메뉴가 있어서 좋았어요! 된장맛이 더 많이 났음 좋겠어용,98,TRUE
난포,xh3r9qn,25,2025.02.05,1번째 방문,예약,유명맛집이라고 해서 방문했어용 일단 비주얼이 너무 귀엽고 예뻐서 좋았어요 ! 양은 좀 적은거 같아서 2명이서 가서 3개 시켰더니 딱 맞았어요~ 건강하게 잘 먹은 느낌이에요 ◡̈,98,TRUE
난포,joa조아,185,2024.07.31,1번째 방문,예약,음식은 늘 맛있고 너무 맛있고 비쥬얼 끝내주고 평일1:30분 이후에 가니 줄도 안서고 딱 좋네요 근데 원래 여기 음악이 80년도 노래였나요? 주현미 잠깐만 나와서 놀랍고 새롭고,98,TRUE
난포,JH Lennon,128,2024.08.06,1번째 방문,예약,"군더더기없는 깔끔한 맛입니다. 별 거 없는데 맛있는 게 젤 어려울텐데 딱 그런 맛입니다 성수동 유행타는 그런 거 아니고 진정성있는 맛으로 승부하시는 사장님, 쉐프님 응원합니다.",98,TRUE
난포,꼬냥이54,1661,2024.04.23,1번째 방문,영수증,건강한 맛 삼삼한 느낌이에요 강된장도 생각보다 짜지않았어요. 메뉴 모두 고유의 맛이 느껴지고 질리지 않게 먹을 수 있어요 예약 및 입장 순서에 따라 주문 받으시는 것도 좋았어요,98,TRUE
난포,고원태,195,2025.10.08,1번째 방문,영수증,강된장쌈밥이 정말 맛있어요 신선한 쌈채소도 듬뿍 나와서 푸짐하게 먹을 수 있고 양도 넉넉해요 제철회묵은지말이는 향이 독특하면서도 감칠맛이 좋네요 건강하게 차려진 한 끼 식사였어요,99,TRUE
난포,Jjmons,126,2025.01.27,1번째 방문,예약,"전체적으로 간이 약하구요, 강된장 쌈밥에 강된장도 심심해서 아쉬웠습니다. 3명이서 메뉴 4개는 시켜야 배부르게 먹는 양이에요. 마늘쫑, 깻잎 간장 나물이 가장 입맛에 맞았습니다!",99,TRUE
난포,Memymemy,73,2024.02.13,1번째 방문,,재재재방문 맛집이고요 여전히 웨이팅있고 음식이 대체로 삼삼해요 절임류랑 먹기 좋은 간이고 제철회묵은지말이랑 돌문어간장국수가 최애인데 자주 솔드아웃이에요ㅠ많이 가져와주세여 재료..,99,TRUE
난포,ioj****,97,2025.11.02,1번째 방문,영수증,강된장쌈밥 먹고 왔는데 쌈 종류도 여러 가지고 된장 맛이 구수해요 제철회묵은지말이도 같이 시켜서 먹었는데 상큼하니 입맛 돋우기 좋더라고요 포만감도 충분하고 다음에 또 올 것 같아요,100,TRUE
난포,pianistran,1150,2025.04.21,2번째 방문,영수증,난포에선 기본으로 강된장쌈밥을 시키시고요~ 나머지는 그날 땡기는걸 드시면됩니다! 왜냐면 정말로 다 맛있거든요.. 😋 건강한 한식이라 다 먹은후 속도 편하고 배도 든든해서 왕추천!!,100,TRUE
난포,별이3154,203,2024.09.19,1번째 방문,예약,"맛있어요! 건강하게 맛있는 맛이에요🥰 예약하고 방문했고, 바로 입장했습니다. 대기줄이 생각보다 길더라고요~ 예약 후 방문 추천드립니다. 그래도 음식이 빨리 나와서 회전율이 좋아요!",100,TRUE
난포,크르릉4233,28,2025.10.02,1번째 방문,예약,음식이 정갈하고 깔끔해서 눈으로 보는 맛도 있어요! 전부 다 너무 맛있어요! 직원분이 너무너무너무 친절하세요 👏👏👏👏👏 덕분에 오랜만에 친구들과 너무 좋은시간 보내고 왔어요 ☺️☺️,101,TRUE
난포,eun****,6,2025.08.27,1번째 방문,예약,"줄서는 식당에 나왔다고 해서 예약하고 찾아감. 평일에는 예약을 안해도 괜찮을듯..테이블 절반정도 비어있었음,,너무 기대하지 말기.. 비싸지 않다..그래서인지 음식양이 적게 나온다..",101,TRUE
난포,Hermione25,6,2025.07.03,1번째 방문,예약,회가 조금 비렸는데 소스덕에 먹을만했고 쌈밥은 조금 싱거워서 좋았어요.된장도 맛있었을 것같아요. 매장은 넓은데 스피커 직통자리여서 대화하긴 좀 불편했네요! 반지하라 그런지 조금 습했어요,103,TRUE
난포,Bum3505,933,2024.09.28,5번째 방문,영수증,오랫만에 성수방문으로 찾은 난포 여전한 웨이팅으로 입장에 한시간 이상 걸렸지만 주변에 충분한 볼거리들이 많이 있으니 다행 강된장 쌈밥 기본에 제철회국수와 전복들깨국수까지 환상의 조합 💕,103,TRUE
난포,GIVE THX,1151,2024.04.04,1번째 방문,영수증,"두시간십분 웨이팅은 처음😭 해떠있었는데 기다리동안 해가져서 바람도 너무 불어서 추웠는데, 매장안은 따뜻하고 분위기도 음식이랑 잘매치되고 다 맛있어서 만족했어요~ 새우감자전 추천해요!!!",103,TRUE
난포,쏠라파데,84,2025.12.17,2번째 방문,예약,"음식 다먹고 계산할때 그릇이가 나갔다고 말했는데..살펴보겠다고 대답해서 조금 당황함.. 사과가 먼저인데.. 뒤쪽으로 놓여져 있어서 시야에 가려있다가 다 먹을때쯤,발견해서.. 찝찝했는데...",105,TRUE
난포,sensatiOn,1169,2024.11.10,1번째 방문,영수증,제철회묵은지말이는 회가 크고 묵은지와 맛이 잘 어우러졌어요. 강된장쌈밥도 강된장에 두부가 많이 들어 맛있었어요. 웨이팅이 무척 많으니 미리 캐치테이블 원격 웨이팅 걸어두시는 걸 추천합니다.,105,TRUE
난포,땡결,169,2024.08.22,1번째 방문,예약,제철회묵은지말이 강된장쌈밥 돌문어간장국수 이렇게 세 가지 메뉴 먹었어요! 전부 다 맛있었습니다 😊😊 메뉴 양이 많지 않은 편이라 여자 두 명이서 가도 메뉴 세 개 시키는 게 좋을 것 같아요,105,TRUE
난포,처음뵙다,42,2024.08.30,1번째 방문,영수증,솔직한 평 남깁니다. 돌문어 간장국수: 평범한 맛 제철회묵은지말이: 묵은지 간이 쎔 새우감자전: 건새우가 겁나 많이 들어가 비린내 심함 왜 맛집으로 유명하죠 여기?-? 물타기 그만 했으면…,105,TRUE
난포,wn****,1424,2025.11.20,2번째 방문,예약,한식좋아하는 동생들 데리고 다녀온 성수동 난포 음식들이 정갈하고 자극적이지 않아요 간은 슴슴한데 재료본연의 맛이 있어서 감칠맛은 있네요! 늘 먹는 한식이 지겨울때 한번씩 찾아가면 색다릅니다!,106,TRUE
난포,브루,90,2025.07.13,1번째 방문,영수증,만약 웨이팅이 있었다면 대기하고 먹을 맛은 아니지만 괜찮았오요! 요즘 식당에서 찾기힘든 건강하고 자극적이지 않은 맛이에요. 단 맛도 별로 없어서 좋았지만 간만 조금 더 세져도 좋을 것 같아요!,107,TRUE
난포,윤4275,11,2024.12.24,5번째 방문,영수증,"묵은지말이, 쌈밥, 돌문어간장국수 맛있어요! 5번째 방문인데 누굴 데려가도 모두 좋아하네요~ 다만 메뉴들이 대부분 찬 메뉴라서 겨울에는 따뜻한 물이나 장국 종류가 함께 나왔으면 좋을 것 같아요!",108,TRUE
난포,auwine,58,2025.05.19,1번째 방문,예약,새우감자전은 치즈가 너무 많아서 저처럼 치즈 덜 좋아하는 분들은 좀 느끼하다 생각하실수도 돌문어간장국수랑 강된장쌈밥은 슴슴하니 맛있었어요 둘이 메뉴 3개 먹으니 좋으네요 양이 많은 분들 참고하세요,109,TRUE
난포,YYW32,171,2024.06.22,2번째 방문,영수증,"N번째 방문입니다만, 새우감자전은 왜 이리 변했죠? 짜고 딱딱해서 먹을수가 없었습니다. 컴플레인 걸려다가 그냥 넘어갔는데 반도 못먹고 버렸습니다… 처음 데려가는 지인도 있었는데 굉장히 속상했네요.",109,TRUE
난포,참나김,167,2025.04.22,1번째 방문,영수증,비오는 4월22일 서울숲 산책하러 왔는데 비가오네요 난포에서 예쁜 강된장쌈밥이랑 한우육회묵은지말이로 시작해서 전복들깨국수의 고소함에감동하고 돌문어간장국수의 새콤함 마무리는 새우감자전 와서 드셔보세요,110,TRUE
난포,3inn4,146,2025.04.08,1번째 방문,영수증,한식을 재해석한 느낌으로 정갈하고 깔끔해요🧡 항상 웨이팅이 길어서 갈 엄두도 못냈었는데 미리 예약 후 드뎌 먹어보고왔는데 맛있게 잘 먹구왔습니다! 데이트는 물론 외국인을이나 어른들도 좋아하실것같아요,110,TRUE
난포,lotslot,1289,2024.03.06,1번째 방문,영수증,와 역시 성수에서 살으남은 맛집인데는 이유가 있는 듯 하네요ㅎㅎ 메뉴도 특별하고 음식도 정갈하게 나오니 먹는데 기분 좋고 특히 저 제철회묵은지말이랑 돌문어간장국수가 맛있었어요!! 담에 또 오고싶네요,110,TRUE
난포,박민서63,25,2024.05.22,1번째 방문,예약,"너무 맛있게 잘 먹었습니다! 양이 적을 줄 알았는데 생각보다 넉넉했고, 매장도 쾌적하고 한국적인 분위기여서 좋았어요 재방문 의사 있습니다 ✨ 웨이팅이 있는 것 같았는데 예약 후 방문 추천드려요! ♥",110,TRUE
난포,달고먐미,319,2023.12.31,1번째 방문,영수증,강된장쌈밥은 어느지점이든 맛있네요~ 묵은지 광어말이는 광어회 상태가 한남지점이 훨씬 좋고 맛있었어요. 성수점은 좀 흐물떡했고 한남점이 쫄깃했네요. 나머지 음식들은 한남점 성수점 모두 맛있었습니다ㅎㅎ,110,TRUE
난포,쏠라파데,84,2025.12.23,3번째 방문,예약,"최근 약속이 연달아 있어 8일동안 3번 왔는데.. 첫날 먹은 돌문어 국수.. 갈수록 양줄어.. 어제는 똑같운 거 하나 더시킴 묵은지, 회도 양 줄고 제발 초심 잃지 말고, 레시피대로 적량 주시길 ㅠㅠ",111,TRUE
난포,홍매,8,2024.11.26,1번째 방문,예약,"음식도 맛있고, 식재료도 신선한데 직원서비스는 다른분들 말처럼 좀 불친절해요. 음악소리도 커서 대화하기가 불편한 점이 있었습니다. 음식은 참 좋은데 요즘 음식만 먹으러 가는것도 아니니데 좀 아쉬웠어요.",112,TRUE
난포,lee****,71,2026.03.02,1번째 방문,예약,음식에서 머리카락 나오고 11시 예약인데 준비가 안 되어서 늦게 들어갔어요! 오픈이라 그런지 모르겠는데 육회 냉동이라 얼어있더라구요 가실 분들은 가시겠지만! 꼭 한 번 더 다시 생각하고 예약하시고 가세요,113,TRUE
난포,징9yo,125,2024.09.17,1번째 방문,예약,웨이팅이 좀 있었지만 빠르게들어갔어요 ㅎ 궁금해서 가봤는데 엄청 맛있는 한식이라기보다는 간간하게 깔끔한 한끼 할 수 있어서 좋았습니다~ 매장노래가 옛날 노래라서 부모님 모시고가면 더 좋아하실 것 같아욬ㅋㅋ,114,TRUE
난포,음식에 진지해요,481,2024.06.01,1번째 방문,영수증,예약 걸고 나서도 오래 기다렸습니다 ㅜㅜ 음식은 빨리 나오는편 이였구요 양은 많은 편이 아니라서 여러가지 시켜도 좋으실거같습니다 음식 모두 다 신선하고 맛있어요 특히 제철회묵은지말이는 꼭 드셔야합니다 👍🏻,114,TRUE
난포,2013후추,22,2024.06.03,1번째 방문,영수증,새로운 느낌 원하는분은 딱 한번만 가보시면 좋네요 그런데 사장님 취향인지 매장에 나오는 음악이 매장과 너무 안어울리고 시끄럽고 가창력뽐내는 옛날 가요가 막 나오는데 괴로울정도.. 그게 음식맛을 다 가리네요,114,TRUE
난포,kukukukkk,893,2024.01.10,1번째 방문,영수증,건강한 맛집이에요. 매일 튀긴음식 파스타 밀가루 이런거만 먹다가 건강한 음식 먹으니까 기분이 좋아요. 그리고 사실 강된장쌈밥 기대했는데 쏘쏘하고 곰국이 너어어어무 맛있었어요..여러분 곰국 드세요ㅠ-ㅠㅋㅋㅋ,114,TRUE
난포,공공소금빵,471,2024.03.12,1번째 방문,예약,평일 뚝섬역 근처에서 갈만한 식당 찾다가 난포 예약을 받는 거 보고 당일 예약해서 방문했어요! 새콤한맛의 음식들이 많네요! 다른 메뉴도 먹어보고 싶어요 매실주 맛있고 음식이 다 슴슴한 편인데 맛있어요!! 🍒,115,TRUE
난포,쪼꼬미맛집탐방,989,2024.01.19,1번째 방문,영수증,"평일 1시쯤 갔는데 대기 있어서 10분 정도? 웨이팅하고 들어갔어요! 여자 둘이서 돌문어간장국수, 강된장쌈밥, 새우감자전 시켰는데 다 맛있었지만 개인적인 취향으로 셋 중에 돌문어간장국수가 제일 맛있었음!👍🏻",115,TRUE
난포,방문자가자,121,2025.11.05,1번째 방문,영수증,쌈밥!! 진짜 맛있구요. 새우감자채 꼭 드세요!! 들깨 칼국수도 시원하니 맛있어요. 반찬으로 나온 장아찌들이 맛있어서 종류를 물어보니 초석잠이래요. 락교랑은 다른 맛이예요. 다음에 친구들이랑 같이 올래요~^^,116,TRUE
난포,aropa23,265,2025.01.22,1번째 방문,예약,오픈 하기 전에 10분 정도 기다렸다가 입장했어요. 유명한 곳이라고 해서 왔는데 음식은 꽤 만족스러웠습니다. 다만 음악이 너무 너무 커서 대화가 방해될 정도였어요. 음악 소리만 좀 줄여주시면 좋을 듯 싶어요.,116,TRUE
난포,하루60,190,2024.07.12,1번째 방문,예약,들기름국수는 향좋고 맛있고 된장쌈?은 된장이좀부족했지만 맛있게먹었어요 두명이서 배부르게먹을정돈됐어요! 리뷰보고 세개시키려다가 두개먹고 또시키자했는데 세개시켰으면 남았을것같아요 ㅋㅋㅋ 고민해보시고 주문하시길!!,116,TRUE
난포,알프휴잇,40,2025.10.01,1번째 방문,예약,주문한 메뉴 모두 정말 맛있었어요! 저는 평일에 방문해서 붐비지는 않았어요 음식이 정갈하고 전반적으로 간이 세지 않아서 깔끔하게 먹기 좋았습니다! 음악도 고전(?) 옛노래가 나오고 전체적으로 차분한 분위기예요!,117,TRUE
난포,고유만두,691,2025.10.03,1번째 방문,영수증,"난포 ㅎㅎ 너무 맛있었던 식당 건강한 맛이 일품이에요 한국의 맛을 그대로 느낄 수 있어요 강된장 쌈밥, 곰국 너무 좋더라구요 성수역, 뚝섬역, 서울숲역에 가면 다들 한번씩은 가보는 곳일거에요 너무 맛이 좋더라~",117,TRUE
난포,브레드님,658,2025.03.29,1번째 방문,영수증,오랜만에 서울숲 갔다가 난포 다녀왔어요. 추울때 따끈한 곰국 하나면 충분하긴 합니다. 웨이팅이 6-8 팀 뒤에라도 갑자기 후욱 빠집니다. 어플 이용 시 답변 해줘야해요. 3팀 정도 되면 매장 가야되니 참조하세요.,118,TRUE
난포,냥이와 즐겁게,590,2024.05.14,1번째 방문,영수증,와우 신선하고 맛있게 웰빙음식을 먹어서 기분도 좋아졌다~~ 하나하나 다 정성이 들어간 음식같아서 더욱더 기분좋게 식사할수있었다.. 묵은지 내가 넘 좋아하는건데ㅡㅡ맛도 딱! 다음에 다시 꼭 와서 가족과 먹을예정^^,118,TRUE
난포,namming91,730,2026.05.02,1번째 방문,영수증,강된장쌈밥이 유명하대서 가봤는데 운좋게 웨이팅없이 들어갔어요!! 간장국수 먹어볼까 했는데 곰국 기대안했는데 밑반찬으로 나온 묵은지랑 마늘쫑지랑 같이 먹으니깐 맛있더라구요!! 배가안고픈 친구도 맛나게 먹었답니다 ㅎㅎ,119,TRUE
난포,꽁이럽,741,2025.07.12,1번째 방문,영수증,줄 서는 식당 보고 궁금해서 왔는데 호기심 해결했어요 생각보다 웨이팅 없어서 도착했을 때 첫번째 순서였어요 경상도 사람한테는 맛이 좀 심심해요 간이 많이 약한느낌 한번먹어봤으니 됐어요 재료들은 신선한느낌 주차는못함,119,TRUE
난포,시마98,1242,2024.05.29,1번째 방문,영수증,3가지 먹은거 모두 굿! 집밥 느낌 강해요. 어른들도 퓨전한식이라 많으시고 젊은분들도 많아 맛집증명~ 재방문 의사 많이 있습니다. 평일 10시40분쯤 도착했는데 웨이팅 있었고 예약도 일부 받으니 미리 하는것도 팁~,119,TRUE
난포,카더가든사탕,31,2024.12.14,1번째 방문,영수증,여기 묵은지 참기름 맛집입니다...ㅠ 다들 강된장쌈밥는 꼭 시키는데 안짜고 담백하고 건강한 맛입니다 근데 예상치못하게 대구전이 진짜 ㄹㅇ 킥임... 이렇게 부드러운 생선전을 먹은적이없음 꼭 시키세요........ㄷㄷ,120,TRUE
