platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,review_original,review_sentiment,has_emo_pos,has_emo_neg,has_laugh,has_cry,has_exclamation,has_question,has_number,original_char_len,knu_sentiment_score,knu_total_polarity,knu_matched_count,knu_matched_terms,custom_sentiment_score,custom_total_polarity,custom_matched_count,custom_matched_terms,selected_match_count,raw_candidate_count,removed_overlap_count,food_score_raw,food_matched_count,food_score_norm,price_score_raw,price_matched_count,price_score_norm,service_score_raw,service_matched_count,service_score_norm,atmosphere_score_raw,atmosphere_matched_count,atmosphere_score_norm,final_score_w03,final_score_w05,final_score_w10,final_sentiment_score,final_sentiment_label,zero_reason,trust_weight_available,trust_weight,trust_level,trust_adjusted_sentiment_score,custom_matched_terms_readable,knu_matched_terms_readable
kakao,각시보쌈,❤️,5.0,2026-01-26,,,아니 무슨 80년대도아니고 혼자손님이 와도 자기가 앉고싶은자릴 앉는거지 이래라저래라 저기앉아라이러고 통제를 합니까 무슨 공산주의에요????밥먹으러왔다가 기분잡쳐서가네요 먹는 내내 중국종업원들 먹는거 구경하면서 낄낄대고 다음에 가서그러면 가만히 않있습니다 두고보세요,147,False,1.0,2.0,브론즈 레벨,아니 무슨 80년대도아니고 혼자손님이 와도 자기가 앉고싶은자릴 앉는거지 이래라저래라 저기앉아라이러고 통제를 합니까 무슨 공산주의에요????밥먹으러왔다가 기분잡쳐서가네요 먹는 내내 중국종업원들 먹는거 구경하면서 낄낄대고 다음에 가서그러면 가만히 않있습니다 두고보세요,아니 무슨 80년대도아니고 혼자손님이 와도 자기가 앉고싶은자릴 앉는거지 이래라저래라 저기앉아라이러고 통제를 합니까 무슨 공산주의에요 QUESTION 밥먹으러왔다가 기분잡쳐서가네요 먹는 내내 중국종업원들 먹는거 구경하면서 낄낄대고 다음에 가서그러면 가만히 않있습니다 두고보세요,0,0,0,0,0,1,1,147,0.0,0.0,2,아니:-2:knu_word_root:w0.65:ctx-1.0:adj1.3; 아니:-2:knu_word_root:w0.65:ctx1.0:adj-1.3,0.0,0.0,0,,2,2,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"아니(KNU 어근, 부정(-2), 사전가중 0.65, 반전(-1배), 반영 +1.30) / 아니(KNU 어근, 부정(-2), 사전가중 0.65, 기본, 반영 -1.30)"
kakao,굴다리식당,ㅇㅅㅇ?,36.0,2026-01-19,,,진짜 5점 주시는 분들 이해안가긴 한데 (개취니까 존중) 개인적으로 너무 국물 시고 고기는 질기고 밥은 질고... 정말 과거의 명성으로만 유지하려는 게 너무 느껴져서 밥 먹다가 기분나빠서 숟가랃 내려놓고 다른데 갔습니다 기대 없으면 먹을 만 할 수 있겠죠 저는 여기 갈바에 그냥 다른 프랜차이즈 김치찌개 집 갑니다 ㅎ,177,True,1.0,3.6,실버 레벨,진짜 5점 주시는 분들 이해안가긴 한데 (개취니까 존중) 개인적으로 너무 국물 시고 고기는 질기고 밥은 질고... 정말 과거의 명성으로만 유지하려는 게 너무 느껴져서 밥 먹다가 기분나빠서 숟가랃 내려놓고 다른데 갔습니다 기대 없으면 먹을 만 할 수 있겠죠 저는 여기 갈바에 그냥 다른 프랜차이즈 김치찌개 집 갑니다 ㅎ,진짜 5점 주시는 분들 이해안가긴 한데 개취니까 존중 개인적으로 너무 국물 시고 고기는 질기고 밥은 질고 정말 과거의 명성으로만 유지하려는 게 너무 느껴져서 밥 먹다가 기분나빠서 숟가랃 내려놓고 다른데 갔습니다 기대 없으면 먹을 만 할 수 있겠죠 저는 여기 갈바에 그냥 다른 프랜차이즈 김치찌개 집 갑니다,0,0,0,0,0,0,1,177,0.0,0.0,6,존중:1:knu_word:w1.0:ctx1.5:adj1.5; 명성:2:knu_word:w1.0:ctx1.5:adj3.0; 져서:-1:knu_word:w1.0:ctx1.5:adj-1.5; 분나:-2:knu_word:w1.0:ctx1.5:adj-3.0; 기대:1:knu_word:w1.0:ctx1.0:adj1.0; 저는:-1:knu_word:w1.0:ctx1.0:adj-1.0,0.0,0.0,0,,6,6,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"존중(KNU 원표현, 긍정(+1), 사전가중 1.0, 강화(1.5배), 반영 +1.50) / 명성(KNU 원표현, 긍정(+2), 사전가중 1.0, 강화(1.5배), 반영 +3.00) / 져서(KNU 원표현, 부정(-1), 사전가중 1.0, 강화(1.5배), 반영 -1.50) / 분나(KNU 원표현, 부정(-2), 사전가중 1.0, 강화(1.5배), 반영 -3.00) / 기대(KNU 원표현, 긍정(+1), 사전가중 1.0, 기본, 반영 +1.00) / 저는(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
kakao,락희옥 마포본점,카우,613.0,2025-06-16,,,맛은 있으나 가격값을 하는지는.. 한 번쯤은 방문할만한 집입니다만 재방문까지는 모르겠어요,49,True,3.0,3.6,골드 레벨,맛은 있으나 가격값을 하는지는.. 한 번쯤은 방문할만한 집입니다만 재방문까지는 모르겠어요,맛은 있으나 가격값을 하는지는 한 번쯤은 방문할만한 집입니다만 재방문까지는 모르겠어요,0,0,0,0,0,0,0,49,0.0,0.0,0,,0.0,0.0,2,재방문:service:1:extra_zero_fix:ctx1.3:adj1.3; 모르겠:food:-1:manual_custom_dict:ctx1.3:adj-1.3,2,2,0,-1.3,1,-1.3,0.0,0,0.0,1.3,1,1.3,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"재방문(서비스, 긍정(+1), 0점 보완표현, 강화(1.3배), 반영 +1.30) / 모르겠(음식, 부정(-1), 수동 보완사전, 강화(1.3배), 반영 -1.30)",
kakao,마포양지설렁탕 도화점,된장찌개 매니아,138.0,2025-08-28,,,이정도면 괜찮죠였지만 점점 아쉽,17,False,3.0,4.0,골드 레벨,이정도면 괜찮죠였지만 점점 아쉽,이정도면 괜찮죠였지만 점점 아쉽,0,0,0,0,0,0,0,17,0.0,0.0,2,괜찮:1:knu_word_root:w0.65:ctx1.0:adj0.65; 아쉽:-1:knu_word_root:w0.65:ctx1.0:adj-0.65,0.0,0.0,0,,2,2,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"괜찮(KNU 어근, 긍정(+1), 사전가중 0.65, 기본, 반영 +0.65) / 아쉽(KNU 어근, 부정(-1), 사전가중 0.65, 기본, 반영 -0.65)"
kakao,옥동식 서교점,이재승,16.0,2026-02-12,,,맛있기는 했지만 인스타 맛집 마냥 조용함과 절제됨을 강요하는 느낌이라 짜증이 났다,45,False,3.0,4.2,실버 레벨,맛있기는 했지만 인스타 맛집 마냥 조용함과 절제됨을 강요하는 느낌이라 짜증이 났다,맛있기는 했지만 인스타 맛집 마냥 조용함과 절제됨을 강요하는 느낌이라 짜증이 났다,0,0,0,0,0,0,0,45,0.0,0.0,2,맛집:2:knu_word:w1.0:ctx1.0:adj2.0; 짜증이:-2:knu_word:w1.0:ctx1.0:adj-2.0,0.0,0.0,0,,2,3,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"맛집(KNU 원표현, 긍정(+2), 사전가중 1.0, 기본, 반영 +2.00) / 짜증이(KNU 원표현, 부정(-2), 사전가중 1.0, 기본, 반영 -2.00)"
kakao,옥동식 서교점,주관적감별사,241.0,2025-06-22,,,웨이팅은 힘들지만 가치가 있다.,17,False,5.0,4.2,골드 레벨,웨이팅은 힘들지만 가치가 있다.,웨이팅은 힘들지만 가치가 있다,0,0,0,0,0,0,0,17,0.0,0.0,2,힘들:-2:knu_word:w1.0:ctx1.0:adj-2.0; 가치가 있다:2:knu_word:w1.0:ctx1.0:adj2.0,0.0,0.0,0,,2,4,2,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"힘들(KNU 원표현, 부정(-2), 사전가중 1.0, 기본, 반영 -2.00) / 가치가 있다(KNU 원표현, 긍정(+2), 사전가중 1.0, 기본, 반영 +2.00)"
kakao,옥동식 서교점,해컹이,46.0,2025-01-21,,,"평양냉면 국물 베이스?에 돼지살코기, 김치 맛있어요. 양념은 무슨 의도인지는 잘 모르겠다",49,True,4.0,4.8,실버 레벨,"평양냉면 국물 베이스?에 돼지살코기, 김치 맛있어요. 양념은 무슨 의도인지는 잘 모르겠다",평양냉면 국물 베이스 QUESTION 에 돼지살코기 김치 맛있어요 양념은 무슨 의도인지는 잘 모르겠다,0,0,0,0,0,1,0,49,0.0,0.0,0,,0.0,0.0,2,맛있어요:food:1:manual_custom_dict:ctx1.0:adj1.0; 모르겠:food:-1:manual_custom_dict:ctx1.0:adj-1.0,2,3,1,0.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"맛있어요(음식, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00) / 모르겠(음식, 부정(-1), 수동 보완사전, 기본, 반영 -1.00)",
kakao,육산장 홍대본점,최석우,1.0,2026-01-18,,,분위기도 너무 좋고 맛있어요!,16,True,5.0,5.0,브론즈 레벨,분위기도 너무 좋고 맛있어요!,분위기도 너무 좋고 맛있어요 EXCLAM,0,0,0,0,1,0,0,16,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,3.0,2,좋고:food:1:manual_custom_dict:ctx1.5:adj1.5; 맛있어요:food:1:manual_custom_dict:ctx1.5:adj1.5,3,5,2,3.0,2,1.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"좋고(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 맛있어요(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
kakao,육산장 홍대본점,🌙,1.0,2025-09-15,,,가게 분위기도 너무 좋고 고기 질도 너무 좋아요! 치즈랑 같이 주는데 이게 은근 별미고 된장술밥 맛있습니다!!,61,False,5.0,5.0,브론즈 레벨,가게 분위기도 너무 좋고 고기 질도 너무 좋아요! 치즈랑 같이 주는데 이게 은근 별미고 된장술밥 맛있습니다!!,가게 분위기도 너무 좋고 고기 질도 너무 좋아요 EXCLAM 치즈랑 같이 주는데 이게 은근 별미고 된장술밥 맛있습니다 EXCLAM,0,0,0,0,1,0,0,61,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,4.0,3,좋고:food:1:manual_custom_dict:ctx1.5:adj1.5; 좋아요:food:1:manual_custom_dict:ctx1.5:adj1.5; 맛있습니다:food:1:manual_custom_dict:ctx1.0:adj1.0,4,7,3,4.0,3,1.3333333333333333,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"좋고(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 좋아요(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 맛있습니다(음식, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
kakao,육산장 홍대본점,원영인,1.0,2025-08-23,,,매장 분위기도 너무 좋고 고기도 너무 맛있어요!!!,28,True,5.0,5.0,브론즈 레벨,매장 분위기도 너무 좋고 고기도 너무 맛있어요!!!,매장 분위기도 너무 좋고 고기도 너무 맛있어요 EXCLAM,0,0,0,0,1,0,0,28,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,3.0,2,좋고:food:1:manual_custom_dict:ctx1.5:adj1.5; 맛있어요:food:1:manual_custom_dict:ctx1.5:adj1.5,3,5,2,3.0,2,1.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"좋고(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 맛있어요(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
kakao,육산장 홍대본점,과즙멍뭉시치,1.0,2025-06-21,,,친구랑 지나가다 들어왔는데 분위기가 너무 맘에 들어요,29,True,5.0,5.0,브론즈 레벨,친구랑 지나가다 들어왔는데 분위기가 너무 맘에 들어요,친구랑 지나가다 들어왔는데 분위기가 너무 맘에 들어요,0,0,0,0,0,0,0,29,0.0,0.0,2,친구:1:knu_word:w1.0:ctx1.0:adj1.0; 위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,0.0,0.0,0,,2,2,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"친구(KNU 원표현, 긍정(+1), 사전가중 1.0, 기본, 반영 +1.00) / 위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
kakao,육산장 홍대본점,이도은,4.0,2025-05-30,,,전맛탱입니다 분위기 개좋고 직원분들도 친절해용!!,27,True,5.0,5.0,브론즈 레벨,전맛탱입니다 분위기 개좋고 직원분들도 친절해용!!,전맛탱입니다 분위기 개좋고 직원분들도 친절해용 EXCLAM,0,0,0,0,1,0,0,27,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,3.0,2,좋고:food:1:manual_custom_dict:ctx1.5:adj1.5; 친절해용:service:1:manual_custom_dict:ctx1.5:adj1.5,3,5,2,1.5,1,1.5,0.0,0,0.0,1.5,1,1.5,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"좋고(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 친절해용(서비스, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
kakao,육산장 홍대본점,홍기,1.0,2025-04-17,,,고기가 다 초벌로 구워져 나와서 먹기 편하고 소스도 많아서 기호에 맞게 먹을 수 있어요,48,True,5.0,5.0,브론즈 레벨,고기가 다 초벌로 구워져 나와서 먹기 편하고 소스도 많아서 기호에 맞게 먹을 수 있어요,고기가 다 초벌로 구워져 나와서 먹기 편하고 소스도 많아서 기호에 맞게 먹을 수 있어요,0,0,0,0,0,0,0,48,0.0,0.0,2,벌로:-2:knu_word:w1.0:ctx1.0:adj-2.0; 편하고:2:knu_word:w1.0:ctx1.0:adj2.0,0.0,0.0,0,,2,3,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"벌로(KNU 원표현, 부정(-2), 사전가중 1.0, 기본, 반영 -2.00) / 편하고(KNU 원표현, 긍정(+2), 사전가중 1.0, 기본, 반영 +2.00)"
kakao,육지,냠냠,4.0,2025-09-07,,,분위기가 힙하고 숙성고기라 맛나요! 계란찜도 치즈계란찜이라 존맛탱 !!,39,True,5.0,5.0,브론즈 레벨,분위기가 힙하고 숙성고기라 맛나요! 계란찜도 치즈계란찜이라 존맛탱 !!,분위기가 힙하고 숙성고기라 맛나요 EXCLAM 계란찜도 치즈계란찜이라 존맛탱 EXCLAM,0,0,0,0,1,0,0,39,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,2.0,1,존맛탱:food:2:manual_custom_dict:ctx1.0:adj2.0,2,3,1,2.0,1,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"존맛탱(음식, 긍정(+2), 수동 보완사전, 기본, 반영 +2.00)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
kakao,을밀대 본점,쿰쿰박사,48.0,2026-02-23,,,총점 : 4.5 맛 : 4.5 분위기 : 3.5 을밀대 2회차 방문. 국물은 생각보다 간이 되어있고 면에서는 메밀 냄새가 많이 남. 무엇보다 이곳에서 평냉에 소주 맛을 알아버림. 소주와 함께 먹다보면 처음에는 국물 맛으로 먹다가 점차 면의 메밀의 맛과 향이 국물에 베면서 또다른 맛이 남.,161,True,5.0,4.0,실버 레벨,총점 : 4.5 맛 : 4.5 분위기 : 3.5 을밀대 2회차 방문. 국물은 생각보다 간이 되어있고 면에서는 메밀 냄새가 많이 남. 무엇보다 이곳에서 평냉에 소주 맛을 알아버림. 소주와 함께 먹다보면 처음에는 국물 맛으로 먹다가 점차 면의 메밀의 맛과 향이 국물에 베면서 또다른 맛이 남.,총점 4 5 맛 4 5 분위기 3 5 을밀대 2회차 방문 국물은 생각보다 간이 되어있고 면에서는 메밀 냄새가 많이 남 무엇보다 이곳에서 평냉에 소주 맛을 알아버림 소주와 함께 먹다보면 처음에는 국물 맛으로 먹다가 점차 면의 메밀의 맛과 향이 국물에 베면서 또다른 맛이 남,0,0,0,0,0,0,1,161,0.0,0.0,2,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0; 함께:1:knu_word:w1.0:ctx1.0:adj1.0,0.0,0.0,0,,2,2,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00) / 함께(KNU 원표현, 긍정(+1), 사전가중 1.0, 기본, 반영 +1.00)"
kakao,을밀대 본점,ㅈㅎㅇ,14.0,2025-11-06,,,엄마가 제일 좋아하는 평냉집! 둘이 가서 평냉 하나에 빈대떡 하나 시켜 나눠먹고 후식으로 옆에 꽈배기집에서 통모짜핫도그 먹으면 갓벽한 염리동 루트,81,False,4.0,4.0,실버 레벨,엄마가 제일 좋아하는 평냉집! 둘이 가서 평냉 하나에 빈대떡 하나 시켜 나눠먹고 후식으로 옆에 꽈배기집에서 통모짜핫도그 먹으면 갓벽한 염리동 루트,엄마가 제일 좋아하는 평냉집 EXCLAM 둘이 가서 평냉 하나에 빈대떡 하나 시켜 나눠먹고 후식으로 옆에 꽈배기집에서 통모짜핫도그 먹으면 갓벽한 염리동 루트,0,0,0,0,1,0,0,81,0.0,0.0,2,좋아하는:2:knu_word:w1.0:ctx1.0:adj2.0; 빈대:-2:knu_word:w1.0:ctx1.0:adj-2.0,0.0,0.0,0,,2,4,2,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"좋아하는(KNU 원표현, 긍정(+2), 사전가중 1.0, 기본, 반영 +2.00) / 빈대(KNU 원표현, 부정(-2), 사전가중 1.0, 기본, 반영 -2.00)"
kakao,일등식당,서준,125.0,2025-01-03,,,국물이 깔끔한듯 밍밍한 평범한 맛,18,False,3.0,3.4,실버 레벨,국물이 깔끔한듯 밍밍한 평범한 맛,국물이 깔끔한듯 밍밍한 평범한 맛,0,0,0,0,0,0,0,18,0.0,0.0,0,,0.0,0.0,2,깔끔한:food:1:manual_custom_dict:ctx1.0:adj1.0; 밍밍한:food:-1:manual_custom_dict:ctx1.0:adj-1.0,2,3,1,0.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"깔끔한(음식, 긍정(+1), 수동 보완사전, 기본, 반영 +1.00) / 밍밍한(음식, 부정(-1), 수동 보완사전, 기본, 반영 -1.00)",
kakao,장인닭갈비 홍대점,예콩,44.0,2026-03-10,,,국내산 닭이랑 최고 신선한 모짜렐라 조합 안드셔 보셨으면 무조건!!!드세요 그리고 볶음밥마저 찐이라 안먹으면 후회함 ㅠㅠ,67,False,5.0,5.0,실버 레벨,국내산 닭이랑 최고 신선한 모짜렐라 조합 안드셔 보셨으면 무조건!!!드세요 그리고 볶음밥마저 찐이라 안먹으면 후회함 ㅠㅠ,국내산 닭이랑 최고 신선한 모짜렐라 조합 안드셔 보셨으면 무조건 EXCLAM 드세요 그리고 볶음밥마저 찐이라 안먹으면 후회함,0,0,0,1,1,0,0,67,0.0,0.0,2,최고:2:knu_word:w1.0:ctx1.0:adj2.0; 후회:-2:knu_word:w1.0:ctx1.0:adj-2.0,0.0,0.0,0,,2,2,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"최고(KNU 원표현, 긍정(+2), 사전가중 1.0, 기본, 반영 +2.00) / 후회(KNU 원표현, 부정(-2), 사전가중 1.0, 기본, 반영 -2.00)"
kakao,장인닭갈비 홍대점,떤뿡,25.0,2025-12-17,,,닭 진짜 부드러워요 치즈 꼭 추가해서 드셔보세요 모짜렐라 치즈 사용하시더라구요 닭도 국내산이였어요 야채도 팍팍 넣어주셔서 아삭한 식감 너무 좋드라구요 양념이 진짜 중독적이고 남은 양념에 볶음밥 필수입니다!!,115,True,5.0,5.0,실버 레벨,닭 진짜 부드러워요 치즈 꼭 추가해서 드셔보세요 모짜렐라 치즈 사용하시더라구요 닭도 국내산이였어요 야채도 팍팍 넣어주셔서 아삭한 식감 너무 좋드라구요 양념이 진짜 중독적이고 남은 양념에 볶음밥 필수입니다!!,닭 진짜 부드러워요 치즈 꼭 추가해서 드셔보세요 모짜렐라 치즈 사용하시더라구요 닭도 국내산이였어요 야채도 팍팍 넣어주셔서 아삭한 식감 너무 좋드라구요 양념이 진짜 중독적이고 남은 양념에 볶음밥 필수입니다 EXCLAM,0,0,0,0,1,0,0,115,0.0,0.0,2,중독:-1:knu_word:w1.0:ctx1.5:adj-1.5; 필수:1:knu_word:w1.0:ctx1.5:adj1.5,0.0,0.0,0,,2,2,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"중독(KNU 원표현, 부정(-1), 사전가중 1.0, 강화(1.5배), 반영 -1.50) / 필수(KNU 원표현, 긍정(+1), 사전가중 1.0, 강화(1.5배), 반영 +1.50)"
kakao,홍대 조선시대,지언,1.0,2026-03-24,,,분위기가 너무 좋고 노래가빵빵해서 좋았어요 !!,26,True,5.0,5.0,브론즈 레벨,분위기가 너무 좋고 노래가빵빵해서 좋았어요 !!,분위기가 너무 좋고 노래가빵빵해서 좋았어요 EXCLAM,0,0,0,0,1,0,0,26,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,3.0,2,좋고:food:1:manual_custom_dict:ctx1.5:adj1.5; 좋았어요:food:1:manual_custom_dict:ctx1.5:adj1.5,3,4,1,3.0,2,1.5,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"좋고(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50) / 좋았어요(음식, 긍정(+1), 수동 보완사전, 강화(1.5배), 반영 +1.50)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
kakao,홍대 조선시대,예원,1.0,2026-01-02,,,맛도 분위기도 짱이에요! 다음에 또 방문하려고 해요🫶,29,True,5.0,5.0,브론즈 레벨,맛도 분위기도 짱이에요! 다음에 또 방문하려고 해요🫶,맛도 분위기도 짱이에요 EXCLAM 다음에 또 방문하려고 해요,0,0,0,0,1,0,0,29,-0.5,-1.0,1,위기:-1:knu_word:w1.0:ctx1.0:adj-1.0,1.0,2.0,1,짱이에요:food:2:manual_custom_dict:ctx1.0:adj2.0,2,2,0,2.0,1,2.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,-0.2,0.0,0.5,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,"짱이에요(음식, 긍정(+2), 수동 보완사전, 기본, 반영 +2.00)","위기(KNU 원표현, 부정(-1), 사전가중 1.0, 기본, 반영 -1.00)"
kakao,금금,쥬유,16.0,2025-04-22,,,맛있지만! 양이 넘 적어요 소식좌 아니면 2인 3메뉴 해야함,33,True,5.0,4.1,실버 레벨,맛있지만! 양이 넘 적어요 소식좌 아니면 2인 3메뉴 해야함,맛있지만 EXCLAM 양이 넘 적어요 소식좌 아니면 2인 3메뉴 해야함,0,0,0,0,1,0,1,33,0.0,0.0,2,맛있:2:knu_word_root:w0.65:ctx1.0:adj1.3; 아니:-2:knu_word_root:w0.65:ctx1.0:adj-1.3,0.0,0.0,0,,2,2,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"맛있(KNU 어근, 긍정(+2), 사전가중 0.65, 기본, 반영 +1.30) / 아니(KNU 어근, 부정(-2), 사전가중 0.65, 기본, 반영 -1.30)"
kakao,능동미나리 성수점,니가지으세요,58.0,2025-07-15,,,양이 좀 적은데 가격은 비싸여 맛있긴 해욤,23,False,4.0,4.3,실버 레벨,양이 좀 적은데 가격은 비싸여 맛있긴 해욤,양이 좀 적은데 가격은 비싸여 맛있긴 해욤,0,0,0,0,0,0,0,23,0.0,0.0,2,비싸:-2:knu_word_root:w0.65:ctx0.5:adj-0.65; 맛있:2:knu_word_root:w0.65:ctx0.5:adj0.65,0.0,0.0,0,,2,2,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,neutral_mixed,polarity_cancelled,0,1.0,not_available,0.0,,"비싸(KNU 어근, 부정(-2), 사전가중 0.65, 약화(0.5배), 반영 -0.65) / 맛있(KNU 어근, 긍정(+2), 사전가중 0.65, 약화(0.5배), 반영 +0.65)"
