platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,manual_label
naver,옥동식,지윤파파,1115,2026-02-19,,영수증,음식이 깔끔해요 평양냉면 급,15,1,,,,0
naver,옥동식,페이용,98,2026-02-16,,영수증,"서울여행 중 갔습니다. 아 솔직히 정말 왜 이렇게까지 인기있는지는 잘모르겠습니다. 국물에서는 묘하게 수돗물향? 물냄새가 섞여났고 생각보다 짠 맛이 강했습니다. 생강향이 강했고 돼지냄새도 났구요. 경상도쪽 하얀 돼지국밥을 여러번 먹어봐서 돼지냄새에 민감한 편이 아닌데도 느꼈으며, 고기껍질에는 일부러남기신건지 모르겠지만 검정색 돼지털이 그대로 박혀있는채로 요리되어서 별로였습니다. 김치만두는 비추에요 특색없습니다. 한번 체험했다에 의의를 두고 갑니다",250,1,,,,1
naver,옥동식,9433J,308,2026-02-09,,영수증,메뉴: 돼지국밥(보통) 처음에 국물의맛은 한약같은 건강한 맛나면서 담백한 맛이났어요 따뜻하고 든든한 한끼 맛있게 잘 먹었어요 어르신분들이 특히 좋아하실 것 같고 왜 인기있는지 알게되는 맛집이에요! 웨이팅한 시간이 전혀 아쉽지 않고 추천합니다.,135,1,,,,1
naver,옥동식,금빵이의맛집기행,1348,2026-02-06,,영수증,,0,1,,,,0
naver,옥동식,연 희,138,2026-02-05,,영수증,삼성카드 링크 혜택에 할인이 있길래 방문했어요 점심은 어느 시간대에 들어가도 45팀 대기중이고 예약이 어렵다고만 뜨길래 뭐지 싶어 찾아보니 보통 그냥 오픈런으로 다 끝나는 거더라구요 최근에 좀 고생한 일이 있어서 오늘은 기필코 먹겠다고 4시 반 예약 열리자마자 예약해서 20팀 안쪽으로 예약 성공했어요 그런데 웨이팅만 한다고 끝이 아니라 6번째가 됐을때부터 도착인증을 해야 돼서 웨이팅을 어떻게든 강제하는 느낌? 6번째 부터도 진짜 한참을 기다려야 하는데 이러면 원격 웨이팅의 취지가 너무 퇴색되지 않나 싶었습니다 시스템이 특이하고 처음 보는 방식이라 혼란스러웠는데 설명도 부실해 더 불친절한 시스템이라는 느낌이 들었어요 웨이팅 환경도 너무 안 좋아서 사람들이 자꾸 창을 통해서 안에서 먹는 사람들을 노려봄ㅋㅋㅋ,398,1,,,,1
naver,옥동식,F cgv Ng,223,2026-02-03,,영수증,"음식이 정갈하게 나옴 국밥은 고기도 육수도 맛있음 밥은 육수에 담겨나오지만 꼬들꼬들한 느낌 밥,김치,육수 리필가능해서 좋음! 고기양이 생각보다 많았음 김치만두는 생각보다 별로였음",99,1,,,,1
naver,원조 조박집 본관,벤자맛티락,175,2026-04-13,,영수증,,0,1,,,,0
naver,원조 조박집 본관,emj****,21,2026-04-08,,영수증,양념 맛이 강하지 않고 고기 질도 좋은 편입니다. 된장찌개가 아니라 국이지만 천원이라 좋습니다. 식후 주시는 식혜가 찐 맛도리입니다.,74,1,,,,1
naver,원조 조박집 본관,yeoppii,771,2026-03-28,,영수증,"돼지갈비, 된장찌개 주문. 돼지갈비 질도 좋고, 양념도 맛있었어요. 동치미 국수 조금씩 먹을수 있게 나오는데 시원하고 좋았어요. 된장찌개는 슴슴한데 시래기 많이 들어가서 담백하고 좋았습니다. 같이 나온 깍두기도 상당히 맛있네요. 공간도 넓어서 나름 쾌적했습니다. 직원분들도 친절하시네요 즐거운 점심 먹고 갑니다.",174,1,,,,1
naver,원조 조박집 본관,apo****,1543,2026-03-26,,영수증,특별한 돼지고기 맛이 였습니다 변하지 않는 25년 단골손님의 소개로 갔는데 예전 그맛 그대로라 하네요 반찬도 맛깔 스럽고 직접만드신 식혜한잔에 만족값 100배 였습니다,93,1,,,,1
naver,원조 조박집 본관,abcdefghl,7,2026-03-20,,예약,부일숯불갈비가 훨씬 친절하고 구성도 좋고 맛도 좋아요 비교가 안되는데 왜 같이 3대 돼지갈비로 묶이는지 모르겠어요 맛도 애매했는데 너무 불친절했어요 옆에 중년 테이블에는 친절하시던데 😂,103,1,,,,1
naver,원조 조박집 본관,rjs****,1566,2026-03-20,,영수증,굿,1,0,,,,0
naver,원조 조박집 본관,샴비,2322,2026-03-07,,영수증,"ᴍ ᴇ ɴ ᴜ 생갈비(23000/인분) + 돼지갈비(20000/인분) + 공기밥(1000) + 된장찌개(1000) // 생갈비는 넙데데한 불판에 굽고 돼지갈비는 창살 불판에 구워요!!! 저는 달달하게 양념된 돼지갈비가 쌈야채랑 쌀밥이랑 너무 잘 어울려서 좋았는데, 어머니랑 아버지는 생갈비가 더 맛있었다구 하시네요 ㅎㅎ 고기가 두툼하게 나와서 더 맛있는 것 같아요!! 식전에 주시는 동치미국수로 입맛 끌어올려주고 먹으니 너무 맛있습니다~~ 식후에 나오는 식혜도 너무너무 맛있어요!!",269,1,,,,1
naver,원조 조박집 본관,점박이스누피,1577,2026-02-27,,영수증,돼지갈비가 달지않아서 물리지않고 맛있어요. 맛보기 동치미국수도 개운하고 된장찌개가 너무 맛있어요. 밑반찬으로 나오는 김치도 고기랑 잘 어울려요. 저녁에 가면 대기가 많긴하지만 자리가 금방 빠져서 오래 기다리지않았어요. 손님이 많지만 직원분들이 불판도 자주 갈아주시고 친절하세요. 후식 식혜도 시판용이 아니라서 많이 달지않아서 맛있어요.,187,0,,,,1
naver,원조 조박집 본관,525233,677,2026-02-25,,영수증,생갈비도 맛있고 돼지갈비도 굿굿!!!!!!!!!!!!!!!!! 반찬도 꽤 잘나오고 찌개도 맛있어용,54,1,,,,0
naver,원조 조박집 본관,차라투스트라26,882,2026-02-18,,영수증,,0,1,,,,0
naver,원조 조박집 본관,무설탕성분,54,2026-02-14,,영수증,돼지갈비는 조박집이 최고 👍 👍 또 생각나는 돼지갈비 ❤️ 김치도 맛있었어요 ^^,45,1,,,,0
naver,원조 조박집 본관,Gratia78,1961,2026-02-13,,영수증,,0,1,,,,0
naver,원조 조박집 본관,yos****,1202,2026-02-10,,영수증,너무 맛있어요. 맛집임에도 직원분들 정말 친절합니다.,29,1,,,,0
naver,원조 조박집 본관,Air25,12,2026-02-06,,영수증,최고의 돼지갈비 맛집입니다,14,0,,,,0
naver,원조 조박집 본관,삼예린,21,2026-01-26,,영수증,"오늘 방문했는데 너무 불친절하세요. 👎🏻👎🏻 주문할 때 직원분께 말씀드려도 알겠습니다 하는 대답이 아예 없어서 못 들으신 줄 알고 다시 말씀드렸더니 “이따 갖다줄게요”라는 말과 함께 짜증 섞인 반응을 보이셨습니다. ;; 음식주문 할 때마다 대답을 안 하시니까 주문이 잘 들어간건지도 헷갈리더라고요. 음식을 가져다주실 때도 쟁반을 들고 아무 말 없이 서 계셔서 저희가 음식들을 직접 테이블로 옮겨야 했고요. 같은 시간대에 다른 테이블(중년 남성 손님들)에는 웃으면서 친절하게 응대하시는 모습도 봐서 더 비교가 됐습니다. 의도는 알 수 없지만, 손님 입장에서는 충분히 불편하게 느껴질 수 있는 상황이었습니다. 맛있는 음식도 맛이 없어지는 경험하고 갑니다",363,1,,,,1
naver,원조 조박집 본관,Master48,13,2026-01-24,,예약,항상 맛있는 고깃집. 웨이팅은 조금 많지만 기다릴만한 가치가 있는 집이에요.,42,0,,,,0
naver,원조 조박집 본관,비아22,20,2026-01-19,,영수증,이 집 진~짜 친절해요 저희 잘 먹는다고 추가로 된장도 주시고 마지막에는 식혜도 주셨어요. 돼지갈비도 너무 맛있고 가성비 좋아요. 다시 올 의향 있습니다!,86,1,,,,1
naver,원조 조박집 본관,vld****,9,2026-01-17,,영수증,블루리본 맛집이라해서 갔는데 고기는 진짜 맛있긴했어요! 근데 직원분들이 너무 불친절해서 먹는데 기분이 매우 나빴습니다 바빠서 그러신건지 모르겠는데 메뉴 추가로 시켰다고 천천히 시켜달라고 하시더라고요 ㅋㅋ 고기가 다 떨어져서 1인분 더 시킨건데 계속 옆에서 천천히 시켜달라고 하시는데 좀 어이가 없더라고요 제 돈주고 추가 메뉴도 못시키나요 ㅎ 바빠서 힘드셔서 뭐 그런거라고 백번 이해는 하려고 하지만 그래도 솔직히 먹는데 기분은 안좋았습니다~ 이부분은 좀 바껴야할것같아요~^^,265,0,,,,1
naver,원조 조박집 본관,namir,874,2026-01-15,,영수증,"원조 조박집 본관은 마포역 인근의 전통 있는 돼지갈비 전문점입니다. 자극적이지 않은 양념의 돼지갈비와 시원한 동치미국수, 달지 않은 식혜 후식이 특징입니다. (발췌 : 네이버 AI 브리핑)",105,1,,,,1
naver,원조 조박집 본관,yos****,1202,2026-01-14,,영수증,맛집임이도 친절하고 맛있습니다.,17,1,,,,0
naver,원조 조박집 본관,똥뺑애비,91,2026-01-06,,예약,"마포 상륙한 맥아더 아조씨,,, 마포쌤숭아파트 사는 친구에게 컴퓨터 의자 받으러 갔다가 맨입으로 받을 수 없어 고깃집 방문... 음식 서빙도 agile하게 나와서 만족... 무엇보다 한우주물럭이 상당히 매력적... 은근히 이 쪽 주변에 괜찮은 식당들이 많아 종종 이착륙 예정... 행복은 늘 가까이에...",170,1,,,,1
naver,원조 조박집 본관,eun****,242,2026-01-03,,영수증,언제나 한결같이 맛있음.친절도 서비스 아주 좋아요.돼지갈비로는 서울에서 탑3안에 반드시 있음.최상급 굿굿굿,59,0,,,,0
naver,원조 조박집 본관,천하를얻으리라,1159,2026-01-02,,영수증,"점심때나 5시이전에는 본관만 오픈합니다. 이후시간은 2,3호점도 오픈하니 어디든 즐기시길 국내산 한돈만 사용해서 돼지갈비를 만드는군요. 어쩐지 고기 잡내가 없더라니 열무국수와 식혜써비스까지 아주 만족하고 맛나게 돼지갈비를 즐겼습니다. 둘이서 5인분 먹고 배불러지는 곳입니다.",153,1,,,,1
naver,원조 조박집 본관,Lotusrain97,1364,2025-12-29,,영수증,맛있어요.,5,1,,,,0
naver,원조 조박집 본관,hao 3ariana o,1438,2025-12-18,,영수증,굿,1,1,,,,0
naver,원조 조박집 본관,jon****,3103,2025-12-18,,영수증,잘먹었어요,5,0,,,,0
naver,원조 조박집 본관,Gratia78,1961,2025-12-15,,영수증,,0,1,,,,0
naver,원조 조박집 본관,ParkPark,1563,2025-12-15,,영수증,맛있어어어어!!,8,1,,,,0
naver,원조 조박집 본관,프로필설정어려워요,1089,2025-12-10,,영수증,맛있어서 종종 가는데 지난번보다 가격이 오른것같네요.,29,1,,,,0
naver,원조 조박집 본관,AAPL19,1077,2025-12-06,,영수증,부일갈비급은 아니지만 달달한 갈비 좋아하면 먹고믿을만한 맛임,33,1,,,,0
naver,원조 조박집 본관,뾰로롱꼬마마녀뿅,2030,2025-12-06,,영수증,물엿 인지 설탕인지 마니너어성 판을 자주 갈아줘야해요 천장고가 낮아서 답답해요 직원이 몇명 없으니 야채 셀프바 필요할듯요 내부가 몹시 시끄럽고 정신 없어 소리 크게 내는 손님만 먹을 수 잇음,106,1,,,,1
naver,원조 조박집 본관,lp****,2118,2025-12-03,,영수증,"점심에 돼지갈비~~ 야채랑 같이 먹어선지 고기양은 여성 소량식사 하는 사람에게는 1인분 적당~ 김치, 파썰은거, 무생채, 된장, 상추,깻잎 만~ 돼지양념 간 쎄지 않고 맛있는데.. 구워주지 않아서 죄다 탓네요..ㅠㅠ 굽느라..고기가 코로 들어가는지...ㅋㅋ",143,0,,,,1
naver,원조 조박집 본관,yos****,1202,2025-11-27,,,맛잇고 친절합니당~~~,12,1,,,,0
naver,육산장 홍대본점,dls****,3,2026-04-30,,영수증,분위기가 좋아요!!! 대기없이 야장쪽으로 입장했어요 주말이나 금요일 저녁에 오면 대기해야 할 수도 있을거같아요!! 고기 정말 맛있고 직원분들 너무 친절해서 기분좋은 식사 했습니다 매장도 크고 분위기도 좋아서 친구들이랑 기분좋게 식사했습니다🤤 최고최고!!!,142,1,,,,1
naver,육산장 홍대본점,고은1199,44,2026-04-30,,영수증,우대갈비ㅜㅜㅜㅜ너무맛잇어용 자주올게요 짱짱!!,25,1,,,,0
naver,육산장 홍대본점,eun****,19,2026-04-29,,영수증,친구들과 식사하러 왔습니다~ 정말 맛있어요 추천합니다~~^^,33,1,,,,0
naver,육산장 홍대본점,월요일23,27,2026-04-29,,영수증,홍대에서 야장느낌 나는 삼겹살집 찾아서 방문했는데 깔끔하고 고기도 두껍고 좋아요❤️ 번창하세요~,53,1,,,,0
naver,육산장 홍대본점,하히잉,21,2026-04-29,,영수증,맛있어용 야외테이블 있어서 왔어요 굿!!,22,1,,,,0
naver,육산장 홍대본점,hsa****,23,2026-04-28,,영수증,가게 분위기도 좋고 구성이 알차서 좋네요 셀프바도 좋습니다!,33,1,,,,0
naver,육산장 홍대본점,raN12,5,2026-04-28,,영수증,홍대 쪽 삼겹살집 찾아보다가 리뷰가 넘 좋아서 방문했어요! 고기 맛도 좋고 가게 분위기가 좋아서 잘 먹고 갑니다ㅎㅎ,64,1,,,,0
naver,육산장 홍대본점,sjsj6677,12,2026-04-28,,영수증,고기 초벌해서 나와서 깔끔하고 매장도 청결해요 !!고기두 맛있고 조아용🫶🏻,41,1,,,,0
naver,육산장 홍대본점,밍시오,31,2026-04-28,,영수증,나중에 또 올게용 좋아요,13,1,,,,0
naver,육산장 홍대본점,슈크림보고수요일좋아,32,2026-04-28,,영수증,셀프바도 작지 않고 양도많아요 종류다양해용 밥 위에 햄 올려주는것도 좋고 소스도 많구 재방문의사 10000프로,61,1,,,,1
naver,육산장 홍대본점,120713,16,2026-04-27,,영수증,맛있어요!! 친구들이랑 조은 시감 보냇어요,23,1,,,,0
naver,육산장 홍대본점,Dddddddddddddddddddd38,11,2026-04-27,,영수증,고기 퀄리티 최고👍 육즙 가득하고 너무 부드러워요!!!! 직원분도 친절하시고 전체적으로 만족스러운 식사였습니다ㅎㅎ 재방문 의사 100!!!!,78,1,,,,1
naver,육산장 홍대본점,YY248,8,2026-04-27,,영수증,고기도 두툼하고 너무 맛있어요🥹👍👍 홍대 삼겹살 맛집이에요 또 방문하고 싶습니다&gt;&lt;&gt;&lt;!!,62,1,,,,0
naver,육산장 홍대본점,ilu****,13,2026-04-27,,영수증,비주얼 미침 그냥 개맛있었보임 맛있기도함,22,1,,,,0
naver,육산장 홍대본점,수규규규,10,2026-04-27,,영수증,너무맛있고 매장 분위기도 너무 좋아요!,21,1,,,,0
naver,육산장 홍대본점,수빈586,28,2026-04-27,,영수증,분위기가 미쳤어용!!! 캠핑 야장 분위기 뿜뿜이고 고기도 너무 맛있어용 데이트나 모임하기 모듀 좋아용💖,57,1,,,,1
naver,육산장 홍대본점,VpanoramaV,886,2026-04-26,,영수증,홍대 올리브영 팝업 왔다가 저녁 먹을 거 뭐 있나 하다 방문했어요! 외부/내부 선택할 수 있었는데 외부는 대기도 있기도 하고 개인적으로는 내부를 좋아하는 편이라ㅎㅎ 바로 입장 소스도 다양하구 고기도 맛있습니다! 특히 항정살 러버로서 굿굿 소스 중에 특제소스 있는데 이거에 빵가루 찍으면 완전 돈까스(?) 익숙한 맛인데 저는 이 맛이 좋아서 너무 잘 먹었습니다~ 다음엔 외부도 한 번 도전해 보고 싶네용,224,1,,,,1
naver,육산장 홍대본점,나는리아,41,2026-04-26,,영수증,글램핑 분위기에 고기도 맛있어서 좋아요~~,23,1,,,,0
naver,육산장 홍대본점,진덩덩이,5,2026-04-26,,영수증,날씨 좋은날에 야장하기 너무 좋아요 고기도 맛있고 곁들임 메뉴들도 알차서 잘 먹었습니다!ㅎ,50,1,,,,0
naver,육산장 홍대본점,blu****,2,2026-04-25,,영수증,고기 초벌해주셔서 넘 편하고 맛있어뇨!!! 기본반찬도 맛있습니다.,36,1,,,,0
naver,육산장 홍대본점,tae****,15,2026-04-25,,영수증,진짜 맛있어요! 고기도 맛있고 진짜 오랜만에 고기 먹는데 기억이 남을 정도로 좋아요! 다음에 또 올게요!,58,1,,,,0
naver,육산장 홍대본점,xgr****,2,2026-04-25,,영수증,매장 느낌이 정말 캠핑 온 것 같아서 분위기가 좋아요! 요즘같이 날씨좋을때 오기 좋은 것 같아용,53,1,,,,0
naver,육산장 홍대본점,잘먹겠습니당,50,2026-04-25,,영수증,분위기도 좋고 고기 질도 좋아요 최고!!,22,1,,,,0
naver,육산장 홍대본점,cho****,28,2026-04-24,,영수증,너무 맛있고 분위기가 좋아요!,16,1,,,,0
naver,육산장 홍대본점,yjk****,35,2026-04-24,,영수증,고기 질도 좋고 세트메뉴가 있어서 좋아요~,23,1,,,,0
naver,육산장 홍대본점,사자3594,57,2026-04-24,,영수증,육회맛있어요 생각보다괜찮아서 추천해요! 인테리어느낌이 넘 좋아요ㅎㅎ,37,0,,,,0
naver,육산장 홍대본점,예지808,11,2026-04-24,,영수증,대기 별로 안하고 들어왔어요!! 매장 실내 분위기 엄청 좋고 음식도 빨리나오고 고기 질도 좋습니다♥️♥️♥️하이볼도 맛있습니당,70,1,,,,0
naver,육산장 홍대본점,allright119,23,2026-04-23,,영수증,홍대 한복판에서 야외에서 여유를 즐기며 맛있게 먹었습니다!!,33,1,,,,0
naver,육산장 홍대본점,jee****,3,2026-04-23,,영수증,"직원분들도 친절하시고, 감성있음. 고기도 맛있음",26,1,,,,0
naver,육산장 홍대본점,wjd****,96,2026-04-23,,영수증,분위기가 너무 좋아요!!,13,1,,,,0
naver,육산장 홍대본점,joy****,6,2026-04-22,,영수증,처음 방문했는데 야외 공간도 잘 꾸며져 있어서 요즘같은 날씨에 방문하기 좋은 것 같아요,48,1,,,,0
naver,육산장 홍대본점,jsb****,25,2026-04-22,,영수증,분위기도 좋고 맛있게 먹구가요,16,1,,,,0
naver,홍대 육지,ejs****,26,2026-04-30,,영수증,직접 구워주시고 고기도 좋고 볶음밥 양도 엄청 많아요 직원들도 서비스정신이 좋습니다,46,1,,,,0
naver,홍대 육지,jun****,8,2026-04-30,,영수증,리뷰 저 안쓰는데 여기는 안쓸 수가 없네요.. 너무 맛있었어요 직원분도 너무 친절하시고 매장도 너무 넓어서 편하게 식사할 수 있었습니다,75,1,,,,1
naver,홍대 육지,민서885,16,2026-04-30,,영수증,"로제,대성님도 다녀가신 맛집!!! 고기가 정말 오동통해서 너무 맛있었습니다 삼겹살만 먹고 가는데 다음에 오면 갈비 먹어보고 싶어요 직원분들도 너무 친절하십니다 야르",91,1,,,,1
naver,홍대 육지,cha****,30,2026-04-29,,영수증,"볶음밥, 계란찜, 들기름막국수 다 맛있어요!! 테이블 간격이 좀 좁은데 옆사람들 소리가 너무 커서 좀 힘들긴 했는데ㅠㅠㅠㅠ 그래도 음식 다 너무 맛있고 직원분들 친절하십니다",96,1,,,,1
naver,홍대 육지,kay****,89,2026-04-29,,영수증,지나가다 사람많고 분위기 좋아서 들어왔ㄴ ㄴ데 고기 맛있고 직원들 친절하고 좋아요 👍,47,1,,,,0
naver,홍대 육지,violation,46,2026-04-29,,영수증,홍대 합정에서 제일 유명한 고깃집인 육지방문해서 진짜 맛있게 고기 먹었어요! 솔직하게 이 주변 일등 분위기 좋고 맛 서비스 좋아요,72,1,,,,0
naver,홍대 육지,귀요미7680,29,2026-04-29,,영수증,서울최고의 고깃집 재방문 ㅠ 역시 인정합니다,24,1,,,,0
naver,홍대 육지,민석2570,17,2026-04-29,,영수증,이렇게 힙한 고깃집 처음 와봐요!! 너무 맛있고 인테리어가 정말 멋져요👍👍,41,1,,,,0
naver,홍대 육지,바투투,23,2026-04-29,,영수증,직원분이 엄청 친절하시고!! 사람도 엄청 많아요👍🫶 맛집입니다아💖,36,1,,,,0
naver,홍대 육지,봄차m,25,2026-04-29,,영수증,"친구추천으로 왔는데 완전 맛있어요! 두명이서 한상이랑 볶음밥, 계란찜 먹었는데 배터질거같네요 ㅎ 고기도 넘 잘 구워주셔서 좋고 다시 또 올게요!!",81,1,,,,1
naver,홍대 육지,채원2611,2,2026-04-29,,영수증,직원분이 엄청엄청 친절하시고 무지막지하게 맛있어요!!! 소스랑 부위랑 엄청 잘 설명해주셔서 좋았어요 헙 ㅜ,59,1,,,,0
naver,홍대 육지,Lukxi,11,2026-04-28,,영수증,가게 인테리어도 너무 이쁘고 맛있어보여서 들어왔는데 고기도 직접 구워주셔서 너무 편하게 먹었어요!! 고기도 맛있고 사이드도 맛있어서 나오자마자 정신없이 먹었네요 또 올게요~,96,1,,,,1
naver,홍대 육지,bad****,29,2026-04-28,,영수증,"돈대갈비가 유명하다해서 왔는데 역시 너무 맛있고 하나하나 구워주셔서 일행들과 너무 편하게 식사하고 왔습니다!! 찌개도 칼칼하니 너무 맛있어서 너무 만족스러운 식사였습니다 모임장소,데이트로 추천드려용!!",112,1,,,,1
naver,홍대 육지,mrs****,8,2026-04-28,,영수증,친절한 서비스에 일단 감동으로 시작... 쾌적한 공간에 잔잔한 bgm.. 돈대갈비 👍 .. 모든 🐖 🐷 👍👍👍 호강하는 하루였어요.^^,75,1,,,,1
naver,홍대 육지,rou****,4,2026-04-28,,영수증,고기도 직접 다 구워주시고 너무 맛있어요!! 매장도 넓고 음식이 다 맛있어요!! 🧡😄,47,1,,,,0
naver,홍대 육지,GG05,42,2026-04-27,,영수증,고기 질이랑 맛이 엄청납니다 육즙 엄청나요 특별한 메뉴도 있어서 새로운 경험했어요 감사합니다. 담에 또 올게요 !!!,65,1,,,,0
naver,홍대 육지,SAYBINI,25,2026-04-27,,영수증,"고기 러버로서 여기저기 많이 다녀봤지만, 여기 삼겹살은 정말 차원이 다르네요. 일단 고기 두께부터 압도적인데, 육즙이 입안에서 팡팡 터집니다. 겉은 바삭하고 속은 촉촉하게 구워주셔서 끝까지 너무 맛있게 먹었어요. 같이 나오는 밑반찬들과의 조합도 환상적이라 질릴 틈이 없네요. 조만간 무조건 재방문할 예정입니다!!!!! 합정 𝙅𝙊𝙉𝙉𝘼 개맛집인정 ㅋㅋ",195,1,,,,1
naver,홍대 육지,cococo65,71,2026-04-27,,영수증,"월요일 저녁 배고파서 맛집 찾아와봤어요!! 가장 많이 먹는거같은 갈비랑 깍두기 볶음밥이랑 계란찜 기본으로 시키고, 적셔갈비까지 추가로 시켜서 먹어봤어요😀 맛은 기본으로 맛있고, 나오는 찬들(깻잎소스?, 궁채, 기본 간장소스)이 일단 기본이상으로 합격!!!ㅋㅋㅋ 이었어요ㅋㅋ 그렇다고 리뷰를 쓰진않는데... 직원분들 다들 너무 쏘 친절하셔서 감동적이어서 리뷰쓰게되었네여ㅋㅋ 고기 뽜이팅👍있게 구워주시고 센스있게 앞치마까지...크으으으으 👍👍 남친 한줄평 : 굿. 스바라시 ㅋㅋ",265,1,,,,1
naver,홍대 육지,묘니36,992,2026-04-27,,영수증,퇴근하고 호다닥 온 보람있는 맛집!👍👍 친구랑 맛있게 먹고 갑니당!,37,1,,,,0
naver,홍대 육지,현이피,27,2026-04-27,,영수증,직원분들이 친절하시고 사이드가 맛있어요! 물론 고기도 맛있어용! 잘 먹고 갑니다!,45,1,,,,0
naver,홍대 육지,esu****,27,2026-04-26,,영수증,"고기가 너무 맛있어요!! ㅋㅋ 합정에서 삼겹살, 목살이 땡기시면 여기 오시는걸 추천합니다 ㅎㅎㅎ",53,1,,,,0
naver,홍대 육지,jiwon20104,61,2026-04-26,,영수증,다 먹고 찍었지만! 고기 육즙이 미쳤고! 김치랑 무채랑 막국수 완전 맛도리예요 :) 깻잎으로 만든 소스?도 맛있고 전체적으로 다 맛있습니다아🩷,79,1,,,,1
naver,홍대 육지,psy****,2,2026-04-26,,영수증,2번째 방문이에요!!너무 맛있고 가게도 깨끗해서 너무 좋아요:)다음에도 꼭 방문하고싶은 가게예요!!,55,1,,,,0
naver,홍대 육지,빵이조아00,16,2026-04-26,,영수증,여기 진짜 고기 미쳤다… 고기 육즙이 장난 아니고 불판에서 딱 구워서 먹으면 겉은 바삭 + 속은 촉촉 완벽 조합 맛있어요 ;),70,0,,,,1
naver,홍대 육지,소연4,47,2026-04-26,,영수증,고기가 너무너무 맛있어서 먹다가 추가주문 했어요💋 직접 구워주시는데 직원분들 정말 친절하시고 정성껏 구워주셔서 좋았어요!! 찬도 너무 맛있었고 차돌된찌 시켯는데 이건 필수로 시키셔야해요!!! 마포구 오셧으면 추천드려요❤️,123,1,,,,1
naver,홍대 육지,안녕친구야32,23,2026-04-26,,영수증,계획없이 방문했는데 너무 만족스러운 식사였습니다 직원분들도 너무 친절하시고 상차림 구성도 만족스럽습니다 맛있게 잘 먹었습니다 ㅎㅎ,72,1,,,,0
naver,홍대 육지,AW15,21,2026-04-25,,영수증,행복했습니다 좋은 사람들과ㅎ.ㅎ 최고의 고기집이에요.,29,1,,,,0
naver,홍대 육지,dab****,39,2026-04-25,,영수증,고기 질도 좋고 반찬도 깔끔하니 맛있습니다 ㅎㅎ 폭탄계란찜도 맛있으니 함께 먹으면 좋을 것 같아요 !!🌝🐷,59,1,,,,1
naver,홍대 육지,sy21022,24,2026-04-25,,영수증,친절하시고 깔끔하고 분위기도너무좋아요,20,1,,,,0
naver,홍대 육지,갱38,84,2026-04-25,,영수증,오 그간 먹은 고기 중에 진짜 좋았던 것 같아용ㅎㅎ 친절하게 구워주시고 하나하나 신경써주셔서 더 기분좋게 나옵니다 감사해용,68,1,,,,0
naver,을밀대 평양냉면,klp****,116,2026-04-23,,영수증,남편하고 점심으로 을밀대 평양냉면이 유명하다 해서 방문했는데 먹어보니 슴슴한 맛이고 녹두전도 괜찮네요,56,0,,,,1
naver,을밀대 평양냉면,대한민국여권소지자,368,2026-04-18,,영수증,유명 해서 많이 들어 봤는데 처음 가봤어요. 국물은 시원하고 회냉면 맛있네요.🙂👍🏻,46,1,,,,1
naver,을밀대 평양냉면,dms****,33,2026-04-17,,영수증,"밖에 좌석도 많았어요 . 롱부츠에 치마 입었는데 식당안쪽으로 안내하더니 좌식인것도 모자라 너무 불편해 결국 밖으로 다시 신발신고 이동 날이 더워 일반 물 부탁드린다 말씀드리니 대답없이 2초쳐다보다가 물만 툭 던지고 가고 물티슈 여쭤보니 물티슈 없는데요? 라 말하고 옆에 다른테이블들한테는 친절하고 어리다고 무시하는건지 정말 여러므로 불쾌한 경험이었네요 웬만하면 이런댓글 안남기는데 최근 리뷰도 안좋고 배가 부른거같네요,",234,1,,,,1
naver,을밀대 평양냉면,hewpqlff1,8,2026-04-16,,영수증,"​평소 혼자서도 자주 찾던 단골집인데, 오늘 서비스는 정말 최악이었습니다. 성수기라 바쁜 건 이해하지만 인원수에 따른 서비스 차별이 너무 노골적이네요. ​주문을 받을 때나 음식을 주실 때 대꾸 한마디 없이 툭툭 던지고 가셔서 식사 전부터 무척 불쾌했습니다. 정작 옆 테이블 다인원 손님들에게는 웃으며 친절히 인사하시는 모습을 보니, 혼자 온 손님은 눈치를 주는 건가 싶어 어처구니가 없더군요. ​믿고 찾던 을밀대였는데 서비스는 물론 맛까지 예전만 못해 정말 속상합니다. 1인 손님을 홀대하는 태도에 큰 실망을 느껴 이제는 다시 방문하지 않을 것 같습니다",309,0,,,,1
naver,을밀대 평양냉면,emilee,127,2026-04-15,,영수증,주전자에 뜨거운 하얀 색 물이 나와 면수인줄 알았는데 간이 된 것이 육수인가 봅니다.,47,1,,,,0
naver,을밀대 평양냉면,무스마,66,2026-04-15,,영수증,맛있게 잘먹었습니다 육수도 일품이고 고기가 너무 맛있네요 1등입니다 줄도 길었는데 회전율이 좋아서 금방 빠지더라고요 5분에서 10분안에 들어가서 먹었어요ㅎㅎ 맛있네요,92,1,,,,1
naver,을밀대 평양냉면,ilillllilii,188,2026-04-12,,영수증,,0,1,,,,0
naver,을밀대 평양냉면,호란맘,2896,2026-04-12,,영수증,"평양냉면 맛집, 녹두전은 진짜 인생녹두전이에요, 넘 맛있음!!!!",36,1,,,,0
naver,을밀대 평양냉면,웰시사냥,17,2026-04-11,,영수증,꽉 차고 미친 밸런스의 평양냉면 평냉 입문자들에게도 추천 가능 할 맛,38,1,,,,0
