store,account_id,account_review,visit_date,visit_count,verification,review,review_text,photo,manual_label
이태리국시 성수,ㅋㅋㅋㅋㅋ839,46,2026.02.26,1번째 방문,영수증,오랜만에 서울 나들이~~~ 맛있어보이는 가게를 찾다가 이태리국시를 발견하고 바로 이동! 12시가 되서 도착했지만 이미 만석.. 다행히도 웨이팅은 1빠!! 로 조금 대기하다가 바로 들어왔어요 배고파서 바로 음식을 시키고 이야기를 하다보니 바로 나와서 맛잇게 먹었습니다 ㅎㅎ 뚝배기에 나와서 따듯함이 오래 유지되서 좋고 맛도 좋아요 ㅎㅎㅎ 다음에는 예약하고 와서 다른 메뉴도 먹어봐야겠어요 ㅎㅎ,218,TRUE,
이태리국시 성수,xlvksl71,45,2026.03.15,1번째 방문,영수증,음식이 너무너무 맛있고 시끌벅적하지않아 좋았어요 담에도 또 방문 할게용~!!,42,TRUE,
이태리국시 성수,summerP,45,2026.04.10,1번째 방문,영수증,양식과 한식의 조화 음식이 너무 맛있고 가성비 좋아요 모임때 또 들를것 같아요,43,TRUE,
이태리국시 성수,iri****,45,2026.04.26,1번째 방문,영수증,음싣도 특별하고 맛있어요 쌈피자 샐러드 같기도 하고 건강하면서 맛있는 맛이에요!,44,TRUE,
이태리국시 성수,옴냠,45,2026.02.16,1번째 방문,영수증,메뉴가 하나하나 너뮤 특별하고 맛있어요!🥰🥰 특히 뇨끼가 수준급! 가족모임으로 왔는데 성수에서만 먹을 수 있는 메뉴라 더 특별하네요 ㅎㅎ,76,TRUE,
이태리국시 성수,히60,45,2026.02.26,1번째 방문,영수증,친구 생일파티로 모였는뎅 분위기도 좋고 음식도 맛있어서 좋은 시간 보내다 가요~~😆 대창에서 비린맛 날까 걱정했었는데 비리지도 않고 매콤하니 맛있습니다! 매장 인테리어도 특이하고 직원분들도 너무 친절하세요!!,116,TRUE,
이태리국시 성수,개구리 왕눈이6128,45,2026.05.01,1번째 방문,영수증,숯불대창파스타랑 깍두기갈비리조토? 먹었는데 퓨젼이라 새롭고 맛있었어요! 대창파스타는 약간 떡볶이 느낌나고 리조토는 완전 깍두기 볶음밥 촉촉한 버전이에요. 매장 안 분위기가 너무 여유롭고 테이블 간격도 넓고 널널해서 좋았어요✨👍,126,TRUE,
이태리국시 성수,thd****,44,2026.03.29,1번째 방문,영수증,전에 왔을때보다 맛있었어요! 다음에 또 올께용~~,27,TRUE,1
이태리국시 성수,티나염,44,2026.04.03,1번째 방문,영수증,첫 방문인데 전혀 느끼하지 않고 너무 맛있네요. 특히 대창뚝배기파스타 강추합니다.,45,TRUE,
이태리국시 성수,현태연,44,2026.03.05,1번째 방문,영수증,접하기 어려운 메뉴도 많고 매장 분위기도 좋아사 데이트 하기 좋을 것 같아요~ 맛있게 잘 먹었습니다:),57,TRUE,
이태리국시 성수,s_b****,44,2026.04.04,1번째 방문,영수증,"워크인으로 왔는데 운좋게 바로 입장 가능했고 , 2인에서 양이 많지않을까햇는데 고민한 시간이 무색할정도로 맛있어서 두명이서 남김없이 먹었네요 !! 재방문 의사있습니다",92,TRUE,
이태리국시 성수,pet****,44,2026.04.19,1번째 방문,영수증,"퓨전 이탈리아 음식집으로 메뉴 다양, 뭐 먹을지 고민하다가 빠에야,갈비찜버터파스타 시켰는데 둘 다 맛있움! 일반적인 파스타집에 비해 특이한 메뉴가 많아서 다음에도오고싶음",94,TRUE,
이태리국시 성수,amy****,44,2026.04.17,1번째 방문,영수증,한입 먹고 너무 맛있어서 진짜 놀랐어요 ㅎㅎ 분위기도 좋고 음식도 너무 맛있어요ㅎㅎ 대창파스타 꼭 드셔보세요 입에 넣자마자 진짜 와 ㅋㅋㅋㅋ 빠에야 갑오징어도 부드럽고 살살 녹아요 다음에 또 방문하려구요!,114,TRUE,
이태리국시 성수,아아앤달달러버덕,44,2026.04.05,1번째 방문,영수증,숯불대창돌솥파스타랑 갈비찜버터파스타를 먹었습니다! 숯불대창돌솥파스타는 베스트메뉴 답게 특색있어요!! 얼큰한 숯불대창과 토마토 파스타랑 궁합이 좋네요!! 다음에도 또 먹어보고 싶은 맛이에요 갈비찜버터파스타는 장조림 맛이 나요!! 느끼하지 않고 짭짤하니 맛있게 잘 먹었습니다💖,152,TRUE,
이태리국시 성수,전다운14,43,2026.03.22,1번째 방문,영수증,메뉴가 하나하나 다 맛있었어요~~~!,20,TRUE,1
이태리국시 성수,김애용31,43,2026.03.31,3번째 방문,영수증,맛있게 잘먹었어요 종종 생각나서 방문하는 곳입니다,27,TRUE,1
이태리국시 성수,임갱진92,43,2026.04.19,1번째 방문,예약,대창돌솥파스타 강추입니다!! 너무 맛있어요👍👍 재방문의사 X 100000,40,TRUE,
이태리국시 성수,승파카,43,2026.05.09,1번째 방문,영수증,분위기도 좋고 맛도 맛있고 좋은거같아요! 특별한 날 와서 꼭 먹구 가세요!,41,TRUE,
이태리국시 성수,Rkqspdlcc4,43,2026.05.03,1번째 방문,영수증,대창파스타랑 뇨끼먹었는데 둘 다 너무 맛있었었요! 먹어보고싶었던 리조또는 품절이라 못먹어서ㅠㅠ 다음에 먹으러 다시 올게요🫶,68,TRUE,
이태리국시 성수,byFollower,43,2026.03.26,2번째 방문,영수증,두번째 방문인데 오늘도 역시 같은 반계 리조또를 주문했네요. 일행도 다 너무 맛있어했고 음식도 빨리 나와서 더 괜찮았습니다. 또 먹으러 오려구요!,81,TRUE,
이태리국시 성수,우야맘82,43,2026.04.25,1번째 방문,영수증,갑자기 성수 오게 되서 찾아보고 왔는데 새로운 음식들이 너무 맛있네요 특히 대창 파스타 느끼하지 않고 맛있고요 깍두기 리조트는 고기도 밥도 맛있어요,82,TRUE,
이태리국시 성수,goo****,43,2026.04.04,1번째 방문,영수증,대창 파스타는 매운 족발맛 나는데 너무 자극적이지 않고 밸런스있었어요! 리조또는 마늘향에 크림이 잘 어우러졌고 누룽지같은 후레이크가 포인트였어여 구운 닭이랑 같이 먹으니까 보양식같아서 좋았어용,107,TRUE,
이태리국시 성수,전형진60,43,2026.02.26,1번째 방문,영수증,닭 반마리가 나와서 가격대비 가성비가 좋은 것 같구요 대창도 넉넉해서 맛있었습니다! 다만 대창파스타는 조금 단맛이 있어서 저는 맛이 더 깔끔했으면 하는 생각은 듭니다! 직원분들도 친절하시고 테이블도 전부 4인석이라 눈치 안보고 넓은 좌석에 앉을 수 있어 좋았어용 ㅎㅎ,149,TRUE,
이태리국시 성수,zzzz4556,42,2026.05.05,1번째 방문,영수증,맛있게 잘 먹었습니다! 다른 메뉴들도 궁금해요!,26,TRUE,1
이태리국시 성수,ultragirljy55,42,2026.04.04,1번째 방문,영수증,메뉴 특별하고 맛나요 잘 먹었어요 또 방문할게요,26,TRUE,1
이태리국시 성수,꾸자10,42,2026.04.18,1번째 방문,영수증,곱창스파게티는 기대한 만큼은 아니였지만 피자 맛있었어요,30,TRUE,0
이태리국시 성수,WANSU23,42,2026.04.13,1번째 방문,영수증,메뉴도 특이하고 꽤나 맛있게 먹었어요 재방문 의사 있습니다 잘먹었습니다 ~~,42,TRUE,
이태리국시 성수,alf****,42,2026.04.27,1번째 방문,영수증,메뉴도 특별하고 너무너무 맛있아요!!! 매장 분위기도 좋아서 맛있게 먹구 갑니다 ㅎㅎ,47,TRUE,
이태리국시 성수,주제주제,42,2026.04.18,1번째 방문,영수증,음식이너무 독특하면서 너무 맛있어요 !!!! 다음에 또 방문할게요💘 분위기도 좋아서 기념일에 오몀좋을 것 같아요!,63,TRUE,
이태리국시 성수,도야지ㅎ,42,2026.04.26,1번째 방문,영수증,파스타에 한국적인 맛이 들어가서 느끼함은 줄어들고 매콤함이 더해져서 질리지않고 많이 먹을 수 있었어요. 특히 한입피자는 신선한 야채랑 고기가 더해져서 맛있었습니다!,91,TRUE,
이태리국시 성수,혜민4114,42,2026.03.19,1번째 방문,영수증,두 메뉴 합이 너무 잘 어울렸어요!! 리조토도 맛있고 떡볶이도 맛있었어요 ㅎㅎ 테이블도 넓고 차분한 분위기라 데이트로 와도 좋구 친구들이랑 와도 좋을 거 같아요 ㅎㅎ,92,TRUE,
이태리국시 성수,mellisa90,42,2026.01.24,1번째 방문,예약,"오늘 이태리국시에서 진짜 맛있는 퓨전 이탈리안을 맛보고 왔어요! 🇮🇹🍝 처음 들어보는 메뉴들도 많아서 뭘 시킬지 고민하다가 추천받은 파스타를 주문했는데, 와... 이건 정말 신의 한 수였어요. 💖 알고 보니 이태리 음식을 한국적인 느낌으로 재해석한 퓨전 이탈리안 전문점이더라고요. 그래서 그런지 익숙하면서도 새로운 맛이랄까요? 😋 특히 소스가 정말 제 취향이었어요. 너무 자극적이지도 않고, 재료 본연의 맛을 잘 살린 느낌! 같이 간 친구도 완전 만족해서 다음엔 다른 메뉴도 꼭 먹어보러 오자고 약속했답니다. 👍 분위기도 좋아서 데이트하기에도 딱 좋을 것 같아요. 💑 이 쪽 가시면 꼭 한번 들러보세요. 후회 안 하실 거예요! 😊 진정한 퓨전 이탈리안의 매력을 느낄 수 있는 곳이었어요. ✨ #이태리국시",393,TRUE,
이태리국시 성수,다롱3858,41,2026.04.22,1번째 방문,영수증,아주 마싯네요 ㅎㅎ 잘먹었습니다 ! 또 오 고 싶어요,29,TRUE,1
이태리국시 성수,냥냥안녕이야,41,2026.05.04,1번째 방문,영수증,완전 맛있어용 이렇게 두개 꼭 시켜드세용!! 매장 안도 넓고 저는 예약없이 들어왔는데 창가 앉으시려면 예약하셔야해여,64,TRUE,
이태리국시 성수,감귤탐방,41,2026.05.01,1번째 방문,영수증,소스가 너무 맛있어요~!! 밥 비벼먹고 싶은 맛입니다.. 친구 2명이서 왔을 때 3개 시키면 딱 적당해요~! 다음에도 또 먹을 것 같아요 ㅎㅎ,79,TRUE,
이태리국시 성수,hyuns09,41,2026.02.27,1번째 방문,영수증,독특한 맛있는 메뉴가 많고 비주얼도 좋아요 !!!!!! 매장도 넓고 분위기도 너무 좋아서 좋은 시간 보내고 갑니다 재방문 의사 있어요 !!!!!!,81,TRUE,
이태리국시 성수,GYUNNY,41,2026.03.12,1번째 방문,영수증,뚝섬 핫플로 추천합니다!! 매장도 넓고 깨끗하고 블랙톤 인테리어도 멋져용 ㅎㅎ 시그니처 메뉴인 곱창파스타와 리조또를 먹었는데 간이 너무 자극적이지 않고 딱 맛있게 매콤한 맛이라 너무 맛있었어요~~,109,TRUE,
이태리국시 성수,노리95,40,2026.05.04,1번째 방문,영수증,대창 파스타 매콤하고 맛있어요!,17,TRUE,1
이태리국시 성수,연2227,40,2026.04.26,1번째 방문,영수증,메뉴 구성이 신기해서 와봤는데 맛도 있어여~~~,26,TRUE,1
이태리국시 성수,Rain Y,40,2026.03.25,1번째 방문,영수증,친구랑 왔는데 매장도 넓고 맛있어요. 피자가 너무 맛있네요,32,TRUE,
이태리국시 성수,종현390,40,2026.03.23,1번째 방문,영수증,너무 맛있었습니다! 평소에 먹지못하는 신선한 요리였고 너무 맛있게 먹었습니당ㅎㅎ 또 올게요!,51,TRUE,
이태리국시 성수,Som14,40,2026.04.21,1번째 방문,영수증,메뉴도 흔하지 않으면서 색다른맛도 나면서 너무 맛있었어요!!! 다음엔 다른 대표 메뉴들도 먹어보고 싶어요 ㅎㅎ,61,TRUE,
이태리국시 성수,ydbean,40,2026.05.04,1번째 방문,영수증,음식 다 넘 맛있고 퓨전양식이라 특색있어서 좋았습니당!! 하나하나 다 과하지 않은 맛이라 더더 좋았던 것 같아요 ㅎㅎ 분위기도 좋아서 다음에 또 방문하고 싶어요🫶🏼☺️,93,TRUE,
이태리국시 성수,둥이6725,39,2026.05.04,1번째 방문,영수증,대창파스타 맛있어요 추천이요!,16,TRUE,1
이태리국시 성수,감자망고밍,39,2026.05.04,1번째 방문,영수증,퓨전으로 한식과 양식을 어울리게 요리해주셔서 맛있게 먹고 갑니다:),37,TRUE,
이태리국시 성수,Almond001,39,2026.04.19,1번째 방문,영수증,운좋게 웨이팅 없이 들어와서 맛있게 먹었습니다 대창도 하나도 안느끼하고 빠에야도 이국적인 맛이에요,54,TRUE,
이태리국시 성수,ab9254,39,2026.04.29,1번째 방문,영수증,이태리 국시 성수점 음식 .굿 분위기도 굿~~ 메인 곱창파스타도 너무 맛있네요👍👍👍 자주이용할께요~,55,TRUE,
이태리국시 성수,맛난거먹쟈,39,2026.03.26,1번째 방문,영수증,"숯불불고기쌈피자는 신선하고 먹는 게 조금 힘들지만 맛있어요!! 갑오징어빠에야도 시켰는데, 일반적인 빠에야랑 조금 달랐지만 역시나 맛있었어요! 또 올게요~",85,TRUE,
이태리국시 성수,현7330,39,2026.04.19,1번째 방문,영수증,숯불불고기쌈피자 진짜 맛있어요!! 불고기가 가득 들어있고 야채랑 소스들이 잘 어우러져서 색다른데 엄청 맛있습니당!! 대창돌솥파스타 대창이 실해서 맛있었어요🤤,87,TRUE,
이태리국시 성수,세라피나66,39,2026.05.07,1번째 방문,영수증,퇴근길에 친구랑 같이 나와 먹는 치팅데이! 성수맛집 서울숲 맛집이네요 여기 ㅋㅋㅋㅋㅋ 음식도 맛있고 같이 온 사람도 즐거워서 시간 가는 줄 모르고 즐겼습니다 :),90,TRUE,
이태리국시 성수,ybr0423,39,2026.04.12,1번째 방문,영수증,어무니랑 할머니 모시고 방문했는데 다 같이 너무 맛있게 먹었습니다! 매장도 깔끔하고 친절해서 기분좋게 먹고갑니다~ 양식이라 걱정했는데 퓨전이라 다들 맛나게 드셨네요!,92,TRUE,
이태리국시 성수,비와별이내리는밤,39,2026.05.04,1번째 방문,영수증,찐 성수맛집!! 메뉴 하나하나 다 맛있어요 분위기도 좋고 무엇보다 재료가 신선하고 맛있어서 만족도가 높았어요 음식도 빨리 나오고 남김없이 다 먹었어요 또 오고 싶어요 ㅎㅎ,95,TRUE,
이태리국시 성수,번지껌,39,2026.04.26,1번째 방문,영수증,와…진짜 너무 맛있습니다.. 특히 사진에 있는 리조또랑 대창 파스타 꼭 드셔보세요 야루룽임.. ㅠㅠ 퓨전 양식이 이러케 맛있는줄 첨 알았습니다 😍😍💋💋 매장도 깔끔하고 아주 조으네옹,101,TRUE,
이태리국시 성수,jfk****,39,2026.04.19,1번째 방문,영수증,퓨전이라 그래서 크게 기대안했는데요 ㅎㅎ 진짜 맛있네요!!! 메뉴들이 다 특색있고 그만큼 맛있어요. 남편이랑 둘이서 메뉴 또 추가해서 먹었어요.다른곳에서는 못먹어보는 메뉴들이 가득해요~ 담에 지인들이랑 또 와야겠어요,120,TRUE,
이태리국시 성수,Chan12345,38,2026.04.24,1번째 방문,영수증,서울숲 근처 맛집! 이태리 국시👍🏻 아이랑 와도 좋고 음식 모두 맛있어요!,41,TRUE,
이태리국시 성수,힘두러용37,38,2026.05.02,1번째 방문,영수증,직원 분들도 친절하시고 매장도 쾌적하고 넓어요! 메뉴도 너무너무 맛있어요 🤤,42,TRUE,
이태리국시 성수,바란34,38,2026.03.15,1번째 방문,영수증,해외에 오래 살다 온 동생이랑 왔어요 한식 퓨전 양식이라 한국적이면서도 특이한 메뉴가 많아 좋았습니다,56,TRUE,
이태리국시 성수,땍띠희야,38,2026.04.21,1번째 방문,영수증,"특별한 곳에서 특별한 맛을 느낄수 있었어요 맛있어요~~감튀도 왜케 맛있는거죵,?ㅋㅋ덕분에 즐거운 데이트 했어요^^",63,TRUE,
이태리국시 성수,J1295,38,2026.03.06,1번째 방문,영수증,대창 매콤 파스타랑 크림리조또가 맛있었어요♥️ 매장도 분위기 있어서 소개팅이나 데이트로 딱이더라구요 자리도 꽤 많음!!,66,TRUE,
이태리국시 성수,슬링백으로맞아볼랭,38,2026.04.18,1번째 방문,영수증,오렌지자몽청에이드 맛있어요 곱창치즈 돌솥파스타는 불맛도 은은하게 나고 곱창도 쫄깃하고 치즈도 맛있어용 바지락찜파스타도 은근 매콤해서 물리지 않고 잘 먹었어요!!!,90,TRUE,
이태리국시 성수,브람스16,38,2026.04.14,1번째 방문,영수증,"진짜 제대로 된 퓨전을 느껴보고 싶다면 이태리 국시로 오세요!! 대창 솥밥은 끝까지 따끗하게 먹을 수 있고, 대창이 한가득이에요!! 들깨베이컨 리조또도 꾸덕하고 진해서 입안이 고소해서 대창의 칼칼함울 잠대워줍니다. 또 청양 오일파스타가 맵지않고 차돌이랑 너무 잘 어울려요! 데이트나 일상 식사하기에 손색이 없는 식당이라 추천합니다!",185,TRUE,
이태리국시 성수,폴인민트,38,2026.01.13,1번째 방문,영수증,성수 맛집으로 검색해서 찾아왔는데 독특한 메뉴도 많고 평이 좋아서 브레이크 타임 기다리고 바로 입장했어요! 매장도 넓고 분위기가 좋고 직원분들도 친절하셔서 편안한 시간 보내다 갑니다! 서울 오자마자 첫끼를 맛있는 음식으로 먹고 싶었는데 상상 그 이상으로 대만족이였습니다❤️ 🍝숯불대창돌솥파스타 대창이 큼지막하게 들어있어 비주얼이 압도적이고 맛은 최고입니다. 매콤한 맛이 대창과 잘 어우러져 있어 다먹을 때까지 느끼하지 않아 깔끔하게 맛있게 먹었습니다! 🧄반계마늘돌솥리조또 향긋한 마늘향이 풍기며 위에는 구운 치킨이 올라가는데 같이 먹으면 진짜 잘 어울려요~ 마늘이 크리스피하게 리조또 위에 올라가있어 먹는 내내 식감도 너무 좋았습니다!,355,TRUE,
이태리국시 성수,rrr50,37,2026.04.24,1번째 방문,영수증,한식이랑 접목한 특이한 메뉴가 많아용😍😍,22,TRUE,1
이태리국시 성수,hwa****,37,2026.04.12,1번째 방문,영수증,"특별한 메뉴가 많고, 다 맛있습니다! 인테리어 분위기도 멋집니당!",36,TRUE,
이태리국시 성수,호호호83,37,2026.03.15,1번째 방문,영수증,음식이 깔끔하고 너무 맛있었습니다 내부 분위기도 좋아서 데이트 코스로 딱이에요!,44,TRUE,
이태리국시 성수,이가영8615,37,2026.04.29,1번째 방문,영수증,양 많고 맛있습니다. 식사분위기도 좋고 식당이 깔끔합니다. 데이트 하기 굿굿! 재방문의사 있습니다.,55,TRUE,
이태리국시 성수,새벽별9215,37,2026.02.16,1번째 방문,영수증,"특별한 메뉴가 있어서 기대하는 마음으로 왔는데, 너무 좋아요. 친구들이링 맛있게 먹구 갑니다! 다음엔 다른 메뉴도 도전!!",68,TRUE,
이태리국시 성수,심심행38,37,2026.02.23,1번째 방문,영수증,"메뉴 3개 모두 처음 먹어본 메뉴였는데, 너무 맛있었습니다~ 특히 알배추 항정살이 참기름과 소스 조화가 너무 잘어울렸어요 ㅎㅎ 분위기도 좋고 또 오고 싶은 맛집입니다",92,TRUE,
이태리국시 성수,bri****,37,2026.04.06,1번째 방문,영수증,매장 너무 깨끗하고 직원분들 친절하세요! 그리고 곱창 못먹는데 곱창파스타 냄새도 안나서 너무 맛있게 잘 먹었어요. 피자도 맛있고 모임하거나 와인마시기 좋을 것 같아요.,93,TRUE,
이태리국시 성수,유진1614,37,2026.04.21,1번째 방문,영수증,"맛있다고 유명해서 와봤는데 진짜 맛있어요 대창 파스타는 색다른 맛이라 맛있고 반계마늘리조또는 아는 맛이어서 더 맛있었어요 분위기도 좋아서 모임, 데이트 하기 좋아요!!!",94,TRUE,
이태리국시 성수,Hoooooon,37,2026.04.07,1번째 방문,영수증,주변 지나가다가 이태리국시가 보여서 왔어요 도산점도 가봤었는데 성수점도 인테리어 깔끔하고 역시나 맛도 맛있네요 파스타면이 정말 알맞게 익었고 맛도 너무 자극적이지 않고 딱 좋네요! 다음에 또 올게요!,111,TRUE,
이태리국시 성수,whereismypizza,37,2026.02.11,1번째 방문,영수증,저녁 뭐 먹을까 고민하다가 처음 와봤는데 만족스럽습니다! 한식도 땡기고 양식도 땡기는 날이었는데 그 둘을 다 충족 시켜주는곳이 눈에 보이더라구요! 대창 돌솥 파스타..? 생소하지만 맛있을것 같아서 도전해봤는데 너무 맛있었어요! 숯불 향도 너무 좋고 대창도 쫄깃하고 고소하니 너무 좋았습니다! 같이 주문한 떡볶이도 맛있었어요 :) 다른 메뉴 또 먹어보러 다시 방문 하고 싶어요 맛있어 보이는 메뉴들이 좀 더 있었거든요👀,233,TRUE,
이태리국시 성수,쭈니쭈우운,37,2026.03.29,1번째 방문,영수증,"세련된 인테리어와 감각적인 조명, 입구부터 '성공적'인 데이트를 예감케 하는 곳이였어요😍 직원분들의 세심한 서비스 덕분에 아내와 대접받는 기분으로 완벽한 시간을 보냈어요ㅎㅎ - 메뉴별 한줄평 • 대창돌솥파스타 : 돌솥 열기에 녹아든 대창의 고소함! 마지막 한 입까지 뜨겁고 진한 풍미가 예술 • 반계마늘리조또 : 마늘의 깊은 향과 부드러운 닭고기의 조화. 보양식급 든든함과 고급스러운 감칠맛의 끝판왕! • 알배추갈비샐러드 : 익힘의 정도가 완벽한 알배추와 육향의 미친 조화! 메인 요리 사이에서 중심을 잡아주는 최고의 킥! - 총평 단순한 식사를 넘어 '감동'을 선사받은 기분입니다. 맛, 분위기, 서비스까지 빈틈이 없어 서울 올 때마다 무조건 재방문 0순위이네요ㅎㅎ 강력 추천합니다✌🏻",384,TRUE,
이태리국시 성수,우히히히15,36,2026.04.25,1번째 방문,영수증,대창이 탱글탱글하니 맛있고 뇨끼도 트러플향 많이나고 맛있어요,33,TRUE,
이태리국시 성수,dhddid29,36,2026.05.05,1번째 방문,영수증,돌솥메뉴는 다 맛있는 거 같아요!! 성수오면 다음에 꼭 다시 오고 싶어요!ㅠ 잘 먹었습니다 ♥ ෆ⃛ ♡ᩚ ღ,60,TRUE,
이태리국시 성수,프리다37,36,2026.03.19,1번째 방문,영수증,대창이 고소하고 퀄리티가 좋네요~ 뇨끼는 부드럽고 트러플 향이 좋아요~~ 파스타에서 한식 느낌이 나서 맛있게 먹었어요!!,67,TRUE,
이태리국시 성수,뿌잉ㅎㅁㅇ,36,2026.03.28,1번째 방문,영수증,일단 인테리어와 분위기가 차분해서 좋았어요. 익숙한 맛이라 어렵지 않게 맛있게 먹을 수 있었습니다! 알바생들도 친절하시고 좋아요.,72,TRUE,
이태리국시 성수,진짱오리배,36,2026.05.09,1번째 방문,영수증,웨이팅 좀 있었지만 음식은 주문하고 빨리 나오는 편이라 좋았어요! 음식 비주얼도 예쁘고 분위기 좋아서 모임하기도 괜찮을 거 같아요!!,74,TRUE,
이태리국시 성수,ebs파이널,36,2026.02.22,1번째 방문,영수증,우연히 들렀는데 음식도 맛있고 분위기도 좋네요. 음식도 정강하게 나와서 즐겁게 식사할 수있었습니다. 다음에 성수에 오게된다면 추천하고싶네요,77,TRUE,
이태리국시 성수,떰히,36,2026.04.22,1번째 방문,영수증,"양식이 갑자기 먹고싶어서 방문한 이태리국시! 넘 맛있고 리조또 꼭 드시길,, 호호 양식 덜 좋아하는 남칭구도 넘 맛있다며.. 또 오겠습니당🫶🏻",79,TRUE,
이태리국시 성수,채채망,36,2026.05.02,1번째 방문,영수증,다른 곳에서 먹어보지 못한 특이한 메뉴들이 많았어요 ! 갑오징어 빠에야랑 청양 봉골레 파스타 느끼하지 않고 맛있었습니당 다음에 다른 메뉴들도 먹어보러 올게요 :-),91,TRUE,
이태리국시 성수,Starry night18,36,2026.04.16,1번째 방문,영수증,"곱창치즈 돌솥파스타 원픽이에요! 알배추/숯불갈비, 곱창치즈 돌솥파스타, 라구떡볶이 먹었는데 곱창치즈 제 원픽이에용:) 모든 음식이 익힘 정도도 너무 좋고 매콤하고 치즈 듬뿍 들어있어서 민족이에용! 와인 피노누아 주문했는데 너무 맛있습니다!!",134,TRUE,
이태리국시 성수,kdbsle5,35,2026.04.11,1번째 방문,영수증,대창 고소하고 매콤하고 맛있어용,17,TRUE,1
이태리국시 성수,BW56,35,2026.04.05,1번째 방문,영수증,파스타랑 피자가 너무 맛있습니다,17,TRUE,1
이태리국시 성수,guseod23,35,2026.04.22,1번째 방문,영수증,맛있어요! 파스타 면 맛이 특이해요!,20,TRUE,1
이태리국시 성수,김먼지0,35,2026.04.12,1번째 방문,영수증,존맛 ㅠㅠ 한식스러운 이태리 퓨전음식이라 넘 맛있어용 ㅠㅠ,32,TRUE,
이태리국시 성수,hyy****,35,2026.04.19,1번째 방문,영수증,너무 맛있어요! 💗 특별한 날 특별한 음식 맛있게 먹었습니다 ㅎㅎ,36,TRUE,
이태리국시 성수,Eunhasuuu,35,2026.04.27,1번째 방문,영수증,매장 분위기도 좋고 깔끔하네요! 친구들이랑 맛있게 먹고 갑니다~🍀✨,37,TRUE,
이태리국시 성수,lee****,35,2026.03.11,2번째 방문,영수증,친구들이란 왔다가 부모님 모시고 왔어요! 메뉴들이 특이하고 맛도 좋아요☺️,41,TRUE,
이태리국시 성수,HY1175,35,2026.04.18,1번째 방문,영수증,메뉴 하나하나 다 맛있어요! 특히 리조또가 최고!👍 성수에 오면 또 들릴 것 같아요~,47,TRUE,
이태리국시 성수,olb****,35,2026.05.09,1번째 방문,영수증,대창파스타 이거 진짜 미쳤어요… (P) 진짜 갸맛있음 꼭 드세요 그리고 트러플 들오간 메뉴 향이 진짜 좋아요,60,TRUE,
이태리국시 성수,twi****,35,2026.04.17,1번째 방문,영수증,우연히 찾게된 맛집인데 음식이 너무 맛있네요~ 재료도 신선하고 테이블이 거의 다 창가에 있어서 그런지 분위기가 넘 좋아요! 😆😃,71,TRUE,
이태리국시 성수,freshin,35,2026.05.05,1번째 방문,영수증,저는 갈비 샐러드가 일등으로 맛잇었어요! 새콤한 빨간 소스가 김치 소스 같기도 하고 ㅎㅎ 떡볶이는 파스타와 떡볶이의 중간맛? 대창 파스타는 국물이 끝내줍니당,87,TRUE,
이태리국시 성수,마시마로527,35,2026.04.29,1번째 방문,영수증,오모오모 그릇도 넘 예쁘고 맛도 상상하던 그런 맛이 아니라 다 특별하고 새로운 메뉴에요 만족하고 갑니다~^^ 반계 크림리조또 최고의 선택이었어용 둘이와서 식사 2개 시키면 샐러드나 사이드 한개 더 시켜야할것같아용!,119,TRUE,
이태리국시 성수,이름뭘로하지00,34,2026.04.28,2번째 방문,영수증,너무 맛있었어용!!🩵🦭👏,13,TRUE,1
이태리국시 성수,이름뭘로하지00,34,2026.04.02,1번째 방문,영수증,"맛있고, 인테리어도 멋져용!!💪🤩👏",19,TRUE,1
이태리국시 성수,미미술술,34,2026.03.14,1번째 방문,영수증,음식이 전반적으로 특별하고 맛있어요 특히 양배추 샐러드가 마음에들어요 ^^ 공간도 테이블이 넓고 편했습니다 ^-^,63,TRUE,
이태리국시 성수,닌아17,34,2026.01.25,1번째 방문,영수증,"대창을 아주 좋아하는데 구워먹지 않고, 면에 넣어진 메뉴가 있어 반가웠어요 ! 신기한 경험적인 도전이였는데 매콤한 소스가 느끼해질뻔하는 대창의 맛을 잡아줘서 맛있게 잘 먹었어요~ 맛있어요!",105,TRUE,
이태리국시 성수,빠라밤7489,34,2026.02.20,1번째 방문,영수증,서울 여행와서 처음 방문한 곳인데 분위기도 고급지고 한식과 양식의 조화가 한국인의 입맛에 맞춘듯 너무 맛있게 잘먹고 갑니다. 제가 추천한 곳으로 왔는데 가족들도 다 만족한 식사해서 기분좋게 먹고가요 다음에 또 방문하고 싶어요~^^.,129,TRUE,
이태리국시 성수,kyj0201,34,2026.02.16,1번째 방문,영수증,차돌오일파스타 너무 맛있어오ㅜㅜ 면이 꼬돌하고 차돌도 질기지않아서 좋아욤 곱창 파스타는 맛있는데 뜨거우니 조심하세요!! 곱창에 곱이 가득차고 큰데 안질기고 너무 맛있어요!! 그리고 트러플마뇨 나오는 감튀 진짜 강츄 트러플 마요 완맛임다,131,TRUE,
이태리국시 성수,배고프다1172,33,2026.05.09,1번째 방문,영수증,맛있아요 추천 :-),11,TRUE,1
이태리국시 성수,jun****,33,2026.05.06,1번째 방문,영수증,분위기도 너무 좋고 음식도 맛있어요 잘 먹었습니다,27,TRUE,1
